OrderAvailability;Orders
"Descriptor_OrderAvailability_BM21_Grad_SOV";"['Stop', 'Move', 'FollowFormation', 'QuickMove', 'Attack', 'FastMoveAndAttack', 'MoveAndAttack', 'Spread', 'Reverse', 'Shoot', 'ShootOnPosition', 'ShootOnPositionWithoutCorrection', 'AskForSupply', 'GoGetSupply', 'LoadIntoTransport', 'Load', 'AIManageArtillery_Focus', 'AIManageArtillery_CounterBattery', 'AIManageArtillery_Auto', 'AIStop']"
"Descriptor_OrderAvailability_BM27_Uragan_SOV";"['Stop', 'Move', 'FollowFormation', 'QuickMove', 'Attack', 'FastMoveAndAttack', 'MoveAndAttack', 'Spread', 'Reverse', 'Shoot', 'ShootOnPosition', 'ShootOnPositionWithoutCorrection', 'AskForSupply', 'GoGetSupply', 'LoadIntoTransport', 'Load', 'AIManageArtillery_Focus', 'AIManageArtillery_CounterBattery', 'AIManageArtillery_Auto', 'AIStop']"
"Descriptor_OrderAvailability_BM30_Smerch_SOV";"['Stop', 'Move', 'FollowFormation', 'QuickMove', 'Attack', 'FastMoveAndAttack', 'SmartHoldFire', 'MoveAndAttack', 'Spread', 'Reverse', 'Shoot', 'ShootOnPosition', 'ShootOnPositionWithoutCorrection', 'AskForSupply', 'GoGetSupply', 'LoadIntoTransport', 'Load', 'AIManageArtillery_Focus', 'AIManageArtillery_CounterBattery', 'AIManageArtillery_Auto', 'AIStop']"
"Descriptor_OrderAvailability_BMD_1_CMD_SOV";"['Stop', 'Move', 'FollowFormation', 'QuickMove', 'Attack', 'FastMoveAndAttack', 'MoveAndAttack', 'Spread', 'Reverse', 'Shoot', 'ShootOnPosition', 'ShootOnPositionWithoutCorrection', 'AskForSupply', 'GoGetSupply', 'UnloadFromTransport', 'UnloadAtPosition', 'UnloadSelf', 'LoadIntoTransport', 'Load', 'LoadUnit', 'AIDefend', 'AIAttack', 'AIStop']"
"Descriptor_OrderAvailability_BMD_1_SOV";"['Stop', 'Move', 'FollowFormation', 'QuickMove', 'Attack', 'FastMoveAndAttack', 'SmartHoldFire', 'MoveAndAttack', 'Spread', 'Reverse', 'Shoot', 'ShootOnPosition', 'ShootOnPositionWithoutCorrection', 'AskForSupply', 'GoGetSupply', 'UnloadFromTransport', 'UnloadAtPosition', 'UnloadSelf', 'LoadIntoTransport', 'Load', 'LoadUnit', 'AIDefend', 'AIAttack', 'AIStop']"
"Descriptor_OrderAvailability_BMD_2_SOV";"['Stop', 'Move', 'FollowFormation', 'QuickMove', 'Attack', 'FastMoveAndAttack', 'SmartHoldFire', 'MoveAndAttack', 'Spread', 'Reverse', 'Shoot', 'ShootOnPosition', 'ShootOnPositionWithoutCorrection', 'AskForSupply', 'GoGetSupply', 'UnloadFromTransport', 'UnloadAtPosition', 'UnloadSelf', 'LoadIntoTransport', 'Load', 'LoadUnit', 'AIDefend', 'AIAttack', 'AIStop']"
"Descriptor_OrderAvailability_BMP_1PG_SOV";"['Stop', 'Move', 'FollowFormation', 'QuickMove', 'Attack', 'FastMoveAndAttack', 'SmartHoldFire', 'MoveAndAttack', 'Spread', 'Reverse', 'Shoot', 'ShootOnPosition', 'ShootOnPositionWithoutCorrection', 'AskForSupply', 'GoGetSupply', 'UnloadFromTransport', 'UnloadAtPosition', 'UnloadSelf', 'LoadIntoTransport', 'Load', 'LoadUnit', 'AIDefend', 'AIAttack', 'AIStop']"
"Descriptor_OrderAvailability_BMP_1P_DDR";"['Stop', 'Move', 'FollowFormation', 'QuickMove', 'Attack', 'FastMoveAndAttack', 'SmartHoldFire', 'MoveAndAttack', 'Spread', 'Reverse', 'Shoot', 'ShootOnPosition', 'ShootOnPositionWithoutCorrection', 'AskForSupply', 'GoGetSupply', 'UnloadFromTransport', 'UnloadAtPosition', 'UnloadSelf', 'LoadIntoTransport', 'Load', 'LoadUnit', 'AIDefend', 'AIAttack', 'AIStop']"
"Descriptor_OrderAvailability_BMP_1P_SOV";"['Stop', 'Move', 'FollowFormation', 'QuickMove', 'Attack', 'FastMoveAndAttack', 'SmartHoldFire', 'MoveAndAttack', 'Spread', 'Reverse', 'Shoot', 'ShootOnPosition', 'ShootOnPositionWithoutCorrection', 'AskForSupply', 'GoGetSupply', 'UnloadFromTransport', 'UnloadAtPosition', 'UnloadSelf', 'LoadIntoTransport', 'Load', 'LoadUnit', 'AIDefend', 'AIAttack', 'AIStop']"
"Descriptor_OrderAvailability_BMP_1P_reco_DDR";"['Stop', 'Move', 'FollowFormation', 'QuickMove', 'Attack', 'FastMoveAndAttack', 'SmartHoldFire', 'MoveAndAttack', 'Spread', 'Reverse', 'Shoot', 'ShootOnPosition', 'ShootOnPositionWithoutCorrection', 'AskForSupply', 'GoGetSupply', 'UnloadFromTransport', 'UnloadAtPosition', 'UnloadSelf', 'LoadIntoTransport', 'Load', 'LoadUnit', 'AIDefend', 'AIAttack', 'AIStop']"
"Descriptor_OrderAvailability_BMP_1P_reco_SOV";"['Stop', 'Move', 'FollowFormation', 'QuickMove', 'Attack', 'FastMoveAndAttack', 'SmartHoldFire', 'MoveAndAttack', 'Spread', 'Reverse', 'Shoot', 'ShootOnPosition', 'ShootOnPositionWithoutCorrection', 'AskForSupply', 'GoGetSupply', 'UnloadFromTransport', 'UnloadAtPosition', 'UnloadSelf', 'LoadIntoTransport', 'Load', 'LoadUnit', 'AIDefend', 'AIAttack', 'AIStop']"
"Descriptor_OrderAvailability_BMP_1_CMD_DDR";"['Stop', 'Move', 'FollowFormation', 'QuickMove', 'Attack', 'FastMoveAndAttack', 'SmartHoldFire', 'MoveAndAttack', 'Spread', 'Reverse', 'Shoot', 'ShootOnPosition', 'ShootOnPositionWithoutCorrection', 'AskForSupply', 'GoGetSupply', 'LoadIntoTransport', 'Load', 'AIDefend', 'AIAttack', 'AIStop']"
"Descriptor_OrderAvailability_BMP_1_CMD_SOV";"['Stop', 'Move', 'FollowFormation', 'QuickMove', 'Attack', 'FastMoveAndAttack', 'SmartHoldFire', 'MoveAndAttack', 'Spread', 'Reverse', 'Shoot', 'ShootOnPosition', 'ShootOnPositionWithoutCorrection', 'AskForSupply', 'GoGetSupply', 'UnloadFromTransport', 'UnloadAtPosition', 'UnloadSelf', 'LoadIntoTransport', 'Load', 'LoadUnit', 'AIDefend', 'AIAttack', 'AIStop']"
"Descriptor_OrderAvailability_BMP_1_SP1_DDR";"['Stop', 'Move', 'FollowFormation', 'QuickMove', 'Attack', 'FastMoveAndAttack', 'SmartHoldFire', 'MoveAndAttack', 'Spread', 'Reverse', 'Shoot', 'ShootOnPosition', 'ShootOnPositionWithoutCorrection', 'AskForSupply', 'GoGetSupply', 'UnloadFromTransport', 'UnloadAtPosition', 'UnloadSelf', 'LoadIntoTransport', 'Load', 'LoadUnit', 'AIDefend', 'AIAttack', 'AIStop']"
"Descriptor_OrderAvailability_BMP_1_SP2_DDR";"['Stop', 'Move', 'FollowFormation', 'QuickMove', 'Attack', 'FastMoveAndAttack', 'SmartHoldFire', 'MoveAndAttack', 'Spread', 'Reverse', 'Shoot', 'ShootOnPosition', 'ShootOnPositionWithoutCorrection', 'AskForSupply', 'GoGetSupply', 'UnloadFromTransport', 'UnloadAtPosition', 'UnloadSelf', 'LoadIntoTransport', 'Load', 'LoadUnit', 'AIDefend', 'AIAttack', 'AIStop']"
"Descriptor_OrderAvailability_BMP_2_SOV";"['Stop', 'Move', 'FollowFormation', 'QuickMove', 'Attack', 'FastMoveAndAttack', 'SmartHoldFire', 'MoveAndAttack', 'Spread', 'Reverse', 'Shoot', 'ShootOnPosition', 'ShootOnPositionWithoutCorrection', 'ShootDefensiveSmoke', 'AskForSupply', 'GoGetSupply', 'UnloadFromTransport', 'UnloadAtPosition', 'UnloadSelf', 'LoadIntoTransport', 'Load', 'LoadUnit', 'AIDefend', 'AIAttack', 'AIStop']"
"Descriptor_OrderAvailability_BMP_3_SOV";"['Stop', 'Move', 'FollowFormation', 'QuickMove', 'Attack', 'FastMoveAndAttack', 'SmartHoldFire', 'MoveAndAttack', 'Spread', 'Reverse', 'Shoot', 'ShootOnPosition', 'ShootOnPositionWithoutCorrection', 'ShootDefensiveSmoke', 'AskForSupply', 'GoGetSupply', 'UnloadFromTransport', 'UnloadAtPosition', 'UnloadSelf', 'LoadIntoTransport', 'Load', 'LoadUnit', 'AIDefend', 'AIAttack', 'AIStop']"
"Descriptor_OrderAvailability_BRDM_2_CMD_DDR";"['Stop', 'Move', 'FollowFormation', 'QuickMove', 'Spread', 'Reverse', 'AskForSupply', 'GoGetSupply', 'LoadIntoTransport', 'Load', 'AIDefend', 'AIAttack', 'AIStop']"
"Descriptor_OrderAvailability_BRDM_2_CMD_SOV";"['Stop', 'Move', 'FollowFormation', 'QuickMove', 'Spread', 'Reverse', 'AskForSupply', 'GoGetSupply', 'LoadIntoTransport', 'Load', 'AIDefend', 'AIAttack', 'AIStop']"
"Descriptor_OrderAvailability_BRDM_2_DDR";"['Stop', 'Move', 'FollowFormation', 'QuickMove', 'Attack', 'FastMoveAndAttack', 'MoveAndAttack', 'Spread', 'Reverse', 'Shoot', 'ShootOnPosition', 'ShootOnPositionWithoutCorrection', 'AskForSupply', 'GoGetSupply', 'LoadIntoTransport', 'Load', 'AIDefend', 'AIAttack', 'AIStop']"
"Descriptor_OrderAvailability_BRDM_2_Konkurs_DDR";"['Stop', 'Move', 'FollowFormation', 'QuickMove', 'Attack', 'FastMoveAndAttack', 'SmartHoldFire', 'MoveAndAttack', 'Spread', 'Reverse', 'Shoot', 'AskForSupply', 'GoGetSupply', 'LoadIntoTransport', 'Load', 'AIDefend', 'AIAttack', 'AIStop']"
"Descriptor_OrderAvailability_BRDM_2_Konkurs_SOV";"['Stop', 'Move', 'FollowFormation', 'QuickMove', 'Attack', 'FastMoveAndAttack', 'SmartHoldFire', 'MoveAndAttack', 'Spread', 'Reverse', 'Shoot', 'AskForSupply', 'GoGetSupply', 'LoadIntoTransport', 'Load', 'AIDefend', 'AIAttack', 'AIStop']"
"Descriptor_OrderAvailability_BRDM_2_SOV";"['Stop', 'Move', 'FollowFormation', 'QuickMove', 'Attack', 'FastMoveAndAttack', 'MoveAndAttack', 'Spread', 'Reverse', 'Shoot', 'ShootOnPosition', 'ShootOnPositionWithoutCorrection', 'AskForSupply', 'GoGetSupply', 'LoadIntoTransport', 'Load', 'AIDefend', 'AIAttack', 'AIStop']"
"Descriptor_OrderAvailability_BRDM_Konkurs_DDR";"['Stop', 'Move', 'FollowFormation', 'QuickMove', 'Attack', 'FastMoveAndAttack', 'SmartHoldFire', 'MoveAndAttack', 'Spread', 'Reverse', 'Shoot', 'AskForSupply', 'GoGetSupply', 'LoadIntoTransport', 'Load', 'AIDefend', 'AIAttack', 'AIStop']"
"Descriptor_OrderAvailability_BRDM_Malyu_P_DDR";"['Stop', 'Move', 'FollowFormation', 'QuickMove', 'Attack', 'FastMoveAndAttack', 'SmartHoldFire', 'MoveAndAttack', 'Spread', 'Reverse', 'Shoot', 'AskForSupply', 'GoGetSupply', 'LoadIntoTransport', 'Load', 'AIDefend', 'AIAttack', 'AIStop']"
"Descriptor_OrderAvailability_BRDM_Strela_1_DDR";"['Stop', 'Move', 'FollowFormation', 'QuickMove', 'Attack', 'FastMoveAndAttack', 'MoveAndAttack', 'Spread', 'Reverse', 'Shoot', 'AskForSupply', 'GoGetSupply', 'LoadIntoTransport', 'Load', 'AIDefend', 'AIAttack', 'AIStop']"
"Descriptor_OrderAvailability_BRDM_Strela_1_SOV";"['Stop', 'Move', 'FollowFormation', 'QuickMove', 'Attack', 'FastMoveAndAttack', 'MoveAndAttack', 'Spread', 'Reverse', 'Shoot', 'AskForSupply', 'GoGetSupply', 'LoadIntoTransport', 'Load', 'AIDefend', 'AIAttack', 'AIStop']"
"Descriptor_OrderAvailability_BRM_1_DDR";"['Stop', 'Move', 'FollowFormation', 'QuickMove', 'Attack', 'FastMoveAndAttack', 'SmartHoldFire', 'MoveAndAttack', 'Spread', 'Reverse', 'Shoot', 'ShootOnPosition', 'ShootOnPositionWithoutCorrection', 'ShootDefensiveSmoke', 'AskForSupply', 'GoGetSupply', 'LoadIntoTransport', 'Load', 'AIDefend', 'AIAttack', 'AIStop']"
"Descriptor_OrderAvailability_BRM_1_SOV";"['Stop', 'Move', 'FollowFormation', 'QuickMove', 'Attack', 'FastMoveAndAttack', 'SmartHoldFire', 'MoveAndAttack', 'Spread', 'Reverse', 'Shoot', 'ShootOnPosition', 'ShootOnPositionWithoutCorrection', 'ShootDefensiveSmoke', 'AskForSupply', 'GoGetSupply', 'LoadIntoTransport', 'Load', 'AIDefend', 'AIAttack', 'AIStop']"
"Descriptor_OrderAvailability_BTR_50_CMD_DDR";"['Stop', 'Move', 'FollowFormation', 'QuickMove', 'Spread', 'Reverse', 'AskForSupply', 'GoGetSupply', 'LoadIntoTransport', 'Load', 'AIDefend', 'AIAttack', 'AIStop']"
"Descriptor_OrderAvailability_BTR_50_DDR";"['Stop', 'Move', 'FollowFormation', 'QuickMove', 'Attack', 'FastMoveAndAttack', 'MoveAndAttack', 'Spread', 'Reverse', 'Shoot', 'ShootOnPosition', 'ShootOnPositionWithoutCorrection', 'AskForSupply', 'GoGetSupply', 'UnloadFromTransport', 'UnloadAtPosition', 'UnloadSelf', 'LoadIntoTransport', 'Load', 'LoadUnit', 'AIDefend', 'AIAttack', 'AIStop']"
"Descriptor_OrderAvailability_BTR_60_CMD_DDR";"['Stop', 'Move', 'FollowFormation', 'QuickMove', 'Attack', 'FastMoveAndAttack', 'MoveAndAttack', 'Spread', 'Reverse', 'Shoot', 'ShootOnPosition', 'ShootOnPositionWithoutCorrection', 'AskForSupply', 'GoGetSupply', 'LoadIntoTransport', 'Load', 'AIDefend', 'AIAttack', 'AIStop']"
"Descriptor_OrderAvailability_BTR_60_CMD_SOV";"['Stop', 'Move', 'FollowFormation', 'QuickMove', 'Attack', 'FastMoveAndAttack', 'MoveAndAttack', 'Spread', 'Reverse', 'Shoot', 'ShootOnPosition', 'ShootOnPositionWithoutCorrection', 'AskForSupply', 'GoGetSupply', 'UnloadFromTransport', 'UnloadAtPosition', 'UnloadSelf', 'LoadIntoTransport', 'Load', 'LoadUnit', 'AIDefend', 'AIAttack', 'AIStop']"
"Descriptor_OrderAvailability_BTR_60_SOV";"['Stop', 'Move', 'FollowFormation', 'QuickMove', 'Attack', 'FastMoveAndAttack', 'MoveAndAttack', 'Spread', 'Reverse', 'Shoot', 'ShootOnPosition', 'ShootOnPositionWithoutCorrection', 'AskForSupply', 'GoGetSupply', 'UnloadFromTransport', 'UnloadAtPosition', 'UnloadSelf', 'LoadIntoTransport', 'Load', 'LoadUnit', 'AIDefend', 'AIAttack', 'AIStop']"
"Descriptor_OrderAvailability_BTR_70_DDR";"['Stop', 'Move', 'FollowFormation', 'QuickMove', 'Attack', 'FastMoveAndAttack', 'MoveAndAttack', 'Spread', 'Reverse', 'Shoot', 'ShootOnPosition', 'ShootOnPositionWithoutCorrection', 'AskForSupply', 'GoGetSupply', 'UnloadFromTransport', 'UnloadAtPosition', 'UnloadSelf', 'LoadIntoTransport', 'Load', 'LoadUnit', 'AIDefend', 'AIAttack', 'AIStop']"
"Descriptor_OrderAvailability_BTR_80_SOV";"['Stop', 'Move', 'FollowFormation', 'QuickMove', 'Attack', 'FastMoveAndAttack', 'MoveAndAttack', 'Spread', 'Reverse', 'Shoot', 'ShootOnPosition', 'ShootOnPositionWithoutCorrection', 'AskForSupply', 'GoGetSupply', 'UnloadFromTransport', 'UnloadAtPosition', 'UnloadSelf', 'LoadIntoTransport', 'Load', 'LoadUnit', 'AIDefend', 'AIAttack', 'AIStop']"
"Descriptor_OrderAvailability_BTR_D_Robot_SOV";"['Stop', 'Move', 'FollowFormation', 'QuickMove', 'Attack', 'FastMoveAndAttack', 'SmartHoldFire', 'MoveAndAttack', 'Spread', 'Reverse', 'Shoot', 'ShootOnPosition', 'ShootOnPositionWithoutCorrection', 'AskForSupply', 'GoGetSupply', 'UnloadFromTransport', 'UnloadAtPosition', 'UnloadSelf', 'LoadIntoTransport', 'Load', 'LoadUnit', 'AIDefend', 'AIAttack', 'AIStop']"
"Descriptor_OrderAvailability_BTR_D_SOV";"['Stop', 'Move', 'FollowFormation', 'QuickMove', 'Attack', 'FastMoveAndAttack', 'MoveAndAttack', 'Spread', 'Reverse', 'Shoot', 'ShootOnPosition', 'ShootOnPositionWithoutCorrection', 'AskForSupply', 'GoGetSupply', 'UnloadFromTransport', 'UnloadAtPosition', 'UnloadSelf', 'LoadIntoTransport', 'Load', 'LoadUnit', 'AIDefend', 'AIAttack', 'AIStop']"
"Descriptor_OrderAvailability_BTR_ZD_Skrezhet_SOV";"['Stop', 'Move', 'FollowFormation', 'QuickMove', 'Attack', 'FastMoveAndAttack', 'MoveAndAttack', 'Spread', 'Reverse', 'Shoot', 'ShootOnPosition', 'ShootOnPositionWithoutCorrection', 'AskForSupply', 'GoGetSupply', 'UnloadFromTransport', 'UnloadAtPosition', 'UnloadSelf', 'LoadIntoTransport', 'Load', 'LoadUnit', 'AIDefend', 'AIAttack', 'AIStop']"
"Descriptor_OrderAvailability_Bedford_MJ_4t_UK";"['Stop', 'Move', 'FollowFormation', 'QuickMove', 'Spread', 'Reverse', 'SupplyUnit', 'AskForSupply', 'GoGetSupply', 'LoadIntoTransport', 'Load', 'AIStop', 'AISupply']"
"Descriptor_OrderAvailability_Bedford_MJ_4t_trans_UK";"['Stop', 'Sell', 'Move', 'FollowFormation', 'QuickMove', 'Spread', 'Reverse', 'AskForSupply', 'GoGetSupply', 'UnloadFromTransport', 'UnloadAtPosition', 'UnloadSelf', 'LoadIntoTransport', 'Load', 'LoadUnit', 'AIStop']"
"Descriptor_OrderAvailability_Bofors_40mm_RFA";"['Stop', 'Move', 'FollowFormation', 'QuickMove', 'Attack', 'FastMoveAndAttack', 'MoveAndAttack', 'Spread', 'Shoot', 'ShootOnPosition', 'ShootOnPositionWithoutCorrection', 'AskForSupply', 'GoGetSupply', 'LoadIntoTransport', 'Load', 'AIDefend', 'AIAttack', 'AIStop']"
"Descriptor_OrderAvailability_Buk_9K37M_SOV";"['Stop', 'Move', 'FollowFormation', 'QuickMove', 'Attack', 'FastMoveAndAttack', 'MoveAndAttack', 'Spread', 'Reverse', 'Shoot', 'AskForSupply', 'GoGetSupply', 'LoadIntoTransport', 'Load', 'AIDefend', 'AIAttack', 'AIStop']"
"Descriptor_OrderAvailability_Challenger_1_Mk1_CMD_UK";"['Stop', 'Move', 'FollowFormation', 'QuickMove', 'Attack', 'FastMoveAndAttack', 'SmartHoldFire', 'MoveAndAttack', 'Spread', 'Reverse', 'Shoot', 'ShootOnPosition', 'ShootOnPositionWithoutCorrection', 'ShootDefensiveSmoke', 'AskForSupply', 'GoGetSupply', 'LoadIntoTransport', 'Load', 'AIDefend', 'AIAttack', 'AIStop']"
"Descriptor_OrderAvailability_Challenger_1_Mk1_UK";"['Stop', 'Move', 'FollowFormation', 'QuickMove', 'Attack', 'FastMoveAndAttack', 'SmartHoldFire', 'MoveAndAttack', 'Spread', 'Reverse', 'Shoot', 'ShootOnPosition', 'ShootOnPositionWithoutCorrection', 'ShootDefensiveSmoke', 'AskForSupply', 'GoGetSupply', 'LoadIntoTransport', 'Load', 'AIDefend', 'AIAttack', 'AIStop']"
"Descriptor_OrderAvailability_Chasseurs_CMD_FR";"['Stop', 'Move', 'FollowFormation', 'SmartMove', 'Attack', 'SmartMoveAndAttack', 'MoveAndAttack', 'Spread', 'Shoot', 'ShootOnPosition', 'ShootOnPositionWithoutCorrection', 'AskForSupply', 'GoGetSupply', 'EnterDistrict', 'LoadIntoTransport', 'Load', 'AIDefend', 'AIAttack', 'AIStop']"
"Descriptor_OrderAvailability_Chasseurs_FR";"['Stop', 'Move', 'FollowFormation', 'SmartMove', 'Attack', 'SmartMoveAndAttack', 'SmartHoldFire', 'MoveAndAttack', 'Spread', 'Shoot', 'ShootOnPosition', 'ShootOnPositionWithoutCorrection', 'AskForSupply', 'GoGetSupply', 'EnterDistrict', 'LoadIntoTransport', 'Load', 'AIDefend', 'AIAttack', 'AIStop']"
"Descriptor_OrderAvailability_Commandos_FR";"['Stop', 'Move', 'FollowFormation', 'SmartMove', 'Attack', 'SmartMoveAndAttack', 'SmartHoldFire', 'MoveAndAttack', 'Spread', 'Shoot', 'ShootOnPosition', 'ShootOnPositionWithoutCorrection', 'AskForSupply', 'GoGetSupply', 'EnterDistrict', 'LoadIntoTransport', 'Load', 'AIDefend', 'AIAttack', 'AIStop']"
"Descriptor_OrderAvailability_DCA_FK20_2_20mm_RFA";"['Stop', 'Move', 'FollowFormation', 'QuickMove', 'Attack', 'FastMoveAndAttack', 'MoveAndAttack', 'Spread', 'Shoot', 'ShootOnPosition', 'ShootOnPositionWithoutCorrection', 'AskForSupply', 'GoGetSupply', 'LoadIntoTransport', 'Load', 'AIDefend', 'AIAttack', 'AIStop']"
"Descriptor_OrderAvailability_DCA_FK20_2_20mm_Zwillinge_RFA";"['Stop', 'Move', 'FollowFormation', 'QuickMove', 'Attack', 'FastMoveAndAttack', 'MoveAndAttack', 'Spread', 'Shoot', 'ShootOnPosition', 'ShootOnPositionWithoutCorrection', 'AskForSupply', 'GoGetSupply', 'LoadIntoTransport', 'Load', 'AIDefend', 'AIAttack', 'AIStop']"
"Descriptor_OrderAvailability_DCA_I_Hawk_RFA";"['Stop', 'Move', 'FollowFormation', 'QuickMove', 'Attack', 'FastMoveAndAttack', 'MoveAndAttack', 'Spread', 'Shoot', 'AskForSupply', 'GoGetSupply', 'LoadIntoTransport', 'Load', 'AIDefend', 'AIAttack', 'AIStop']"
"Descriptor_OrderAvailability_DCA_I_Hawk_US";"['Stop', 'Move', 'FollowFormation', 'QuickMove', 'Attack', 'FastMoveAndAttack', 'MoveAndAttack', 'Spread', 'Shoot', 'AskForSupply', 'GoGetSupply', 'LoadIntoTransport', 'Load', 'AIDefend', 'AIAttack', 'AIStop']"
"Descriptor_OrderAvailability_DCA_Javelin_LML_UK";"['Stop', 'Move', 'FollowFormation', 'QuickMove', 'Attack', 'FastMoveAndAttack', 'MoveAndAttack', 'Spread', 'Shoot', 'AskForSupply', 'GoGetSupply', 'LoadIntoTransport', 'Load', 'AIDefend', 'AIAttack', 'AIStop']"
"Descriptor_OrderAvailability_DCA_M167_Vulcan_20mm_US";"['Stop', 'Move', 'FollowFormation', 'QuickMove', 'Attack', 'FastMoveAndAttack', 'MoveAndAttack', 'Spread', 'Shoot', 'ShootOnPosition', 'ShootOnPositionWithoutCorrection', 'AskForSupply', 'GoGetSupply', 'LoadIntoTransport', 'Load', 'AIDefend', 'AIAttack', 'AIStop']"
"Descriptor_OrderAvailability_DCA_ZU_23_2_DDR";"['Stop', 'Move', 'FollowFormation', 'QuickMove', 'Attack', 'FastMoveAndAttack', 'MoveAndAttack', 'Spread', 'Shoot', 'ShootOnPosition', 'ShootOnPositionWithoutCorrection', 'AskForSupply', 'GoGetSupply', 'LoadIntoTransport', 'Load', 'AIDefend', 'AIAttack', 'AIStop']"
"Descriptor_OrderAvailability_DCA_ZU_23_2_SOV";"['Stop', 'Move', 'FollowFormation', 'QuickMove', 'Attack', 'FastMoveAndAttack', 'MoveAndAttack', 'Spread', 'Shoot', 'ShootOnPosition', 'ShootOnPositionWithoutCorrection', 'AskForSupply', 'GoGetSupply', 'LoadIntoTransport', 'Load', 'AIDefend', 'AIAttack', 'AIStop']"
"Descriptor_OrderAvailability_DShV_CMD_SOV";"['Stop', 'Move', 'FollowFormation', 'SmartMove', 'Attack', 'SmartMoveAndAttack', 'SmartHoldFire', 'MoveAndAttack', 'Spread', 'Shoot', 'ShootOnPosition', 'ShootOnPositionWithoutCorrection', 'AskForSupply', 'GoGetSupply', 'EnterDistrict', 'LoadIntoTransport', 'Load', 'AIDefend', 'AIAttack', 'AIStop']"
"Descriptor_OrderAvailability_DShV_SOV";"['Stop', 'Move', 'FollowFormation', 'SmartMove', 'Attack', 'SmartMoveAndAttack', 'SmartHoldFire', 'MoveAndAttack', 'Spread', 'Shoot', 'ShootOnPosition', 'ShootOnPositionWithoutCorrection', 'AskForSupply', 'GoGetSupply', 'EnterDistrict', 'LoadIntoTransport', 'Load', 'AIDefend', 'AIAttack', 'AIStop']"
"Descriptor_OrderAvailability_Engineer_CMD_US";"['Stop', 'Move', 'FollowFormation', 'SmartMove', 'Attack', 'SmartMoveAndAttack', 'MoveAndAttack', 'Spread', 'Shoot', 'ShootOnPosition', 'ShootOnPositionWithoutCorrection', 'AskForSupply', 'GoGetSupply', 'EnterDistrict', 'LoadIntoTransport', 'Load', 'AIDefend', 'AIAttack', 'AIStop']"
"Descriptor_OrderAvailability_Engineers_AT_RFA";"['Stop', 'Move', 'FollowFormation', 'SmartMove', 'Attack', 'SmartMoveAndAttack', 'SmartHoldFire', 'MoveAndAttack', 'Spread', 'Shoot', 'ShootOnPosition', 'ShootOnPositionWithoutCorrection', 'AskForSupply', 'GoGetSupply', 'EnterDistrict', 'LoadIntoTransport', 'Load', 'AIDefend', 'AIAttack', 'AIStop']"
"Descriptor_OrderAvailability_Engineers_AT_UK";"['Stop', 'Move', 'FollowFormation', 'SmartMove', 'Attack', 'SmartMoveAndAttack', 'SmartHoldFire', 'MoveAndAttack', 'Spread', 'Shoot', 'ShootOnPosition', 'ShootOnPositionWithoutCorrection', 'AskForSupply', 'GoGetSupply', 'EnterDistrict', 'LoadIntoTransport', 'Load', 'AIDefend', 'AIAttack', 'AIStop']"
"Descriptor_OrderAvailability_Engineers_CMD_DDR";"['Stop', 'Move', 'FollowFormation', 'SmartMove', 'Attack', 'SmartMoveAndAttack', 'SmartHoldFire', 'MoveAndAttack', 'Spread', 'Shoot', 'ShootOnPosition', 'ShootOnPositionWithoutCorrection', 'AskForSupply', 'GoGetSupply', 'EnterDistrict', 'LoadIntoTransport', 'Load', 'AIDefend', 'AIAttack', 'AIStop']"
"Descriptor_OrderAvailability_Engineers_CMD_RFA";"['Stop', 'Move', 'FollowFormation', 'SmartMove', 'Attack', 'SmartMoveAndAttack', 'SmartHoldFire', 'MoveAndAttack', 'Spread', 'Shoot', 'ShootOnPosition', 'ShootOnPositionWithoutCorrection', 'AskForSupply', 'GoGetSupply', 'EnterDistrict', 'LoadIntoTransport', 'Load', 'AIDefend', 'AIAttack', 'AIStop']"
"Descriptor_OrderAvailability_Engineers_CMD_SOV";"['Stop', 'Move', 'FollowFormation', 'SmartMove', 'Attack', 'SmartMoveAndAttack', 'SmartHoldFire', 'MoveAndAttack', 'Spread', 'Shoot', 'ShootOnPosition', 'ShootOnPositionWithoutCorrection', 'AskForSupply', 'GoGetSupply', 'EnterDistrict', 'LoadIntoTransport', 'Load', 'AIDefend', 'AIAttack', 'AIStop']"
"Descriptor_OrderAvailability_Engineers_CMD_UK";"['Stop', 'Move', 'FollowFormation', 'SmartMove', 'Attack', 'SmartMoveAndAttack', 'MoveAndAttack', 'Spread', 'Shoot', 'ShootOnPosition', 'ShootOnPositionWithoutCorrection', 'AskForSupply', 'GoGetSupply', 'EnterDistrict', 'LoadIntoTransport', 'Load', 'AIDefend', 'AIAttack', 'AIStop']"
