DeckDescriptor;DivisionName;DivisionTags;AvailableForPlay;MaxActivationPoints;CountryId;UnitDescriptor;AvailableWithoutTransport;AvailableTransportList;MaxPackNumber;NumberOfUnitInPack_Poor;NumberOfUnitInPack_Trained;NumberOfUnitInPack_Veteran;NumberOfUnitInPack_Elite
"Descriptor_Deck_Division_RFA_5_Panzer_multi";"WOEQADLOKM";"['DEFAULT', 'RFA', 'Allied', 'armored', 'DC_PWR1']";1;50;"RFA";"Descriptor_Unit_Security_RFA";0;"['Descriptor_Unit_Unimog_trans_RFA']";1;12;0;0;0
"Descriptor_Deck_Division_RFA_5_Panzer_multi";"WOEQADLOKM";"['DEFAULT', 'RFA', 'Allied', 'armored', 'DC_PWR1']";1;50;"RFA";"Descriptor_Unit_TPZ_Fuchs_CMD_RFA";1;;1;0;0;3;0
"Descriptor_Deck_Division_RFA_5_Panzer_multi";"WOEQADLOKM";"['DEFAULT', 'RFA', 'Allied', 'armored', 'DC_PWR1']";1;50;"RFA";"Descriptor_Unit_TPZ_Fuchs_RASIT_RFA";1;;1;0;6;4;2
"Descriptor_Deck_Division_RFA_5_Panzer_multi";"WOEQADLOKM";"['DEFAULT', 'RFA', 'Allied', 'armored', 'DC_PWR1']";1;50;"RFA";"Descriptor_Unit_Tornado_IDS_CLUS_RFA";1;;1;0;2;1;0
"Descriptor_Deck_Division_RFA_5_Panzer_multi";"WOEQADLOKM";"['DEFAULT', 'RFA', 'Allied', 'armored', 'DC_PWR1']";1;50;"RFA";"Descriptor_Unit_Tornado_IDS_HE1_RFA";1;;1;0;2;1;0
"Descriptor_Deck_Division_RFA_5_Panzer_multi";"WOEQADLOKM";"['DEFAULT', 'RFA', 'Allied', 'armored', 'DC_PWR1']";1;50;"RFA";"Descriptor_Unit_Tornado_IDS_MW1_RFA";1;;1;0;2;1;0
"Descriptor_Deck_Division_RFA_5_Panzer_multi";"WOEQADLOKM";"['DEFAULT', 'RFA', 'Allied', 'armored', 'DC_PWR1']";1;50;"RFA";"Descriptor_Unit_Unimog_S_404_RFA";1;;2;0;10;0;0
"Descriptor_Deck_Division_RFA_TerrKdo_Sud_multi";"BIHXAJRCJA";"['DEFAULT', 'RFA', 'Allied', 'infantryReg', 'DC_PWR3']";1;50;"RFA";"Descriptor_Unit_AMX_10_RC_FR";1;;1;0;4;2;1
"Descriptor_Deck_Division_RFA_TerrKdo_Sud_multi";"BIHXAJRCJA";"['DEFAULT', 'RFA', 'Allied', 'infantryReg', 'DC_PWR3']";1;50;"RFA";"Descriptor_Unit_ATteam_Milan_1_RFA";0;"['Descriptor_Unit_Iltis_trans_RFA']";2;0;8;4;0
"Descriptor_Deck_Division_RFA_TerrKdo_Sud_multi";"BIHXAJRCJA";"['DEFAULT', 'RFA', 'Allied', 'infantryReg', 'DC_PWR3']";1;50;"RFA";"Descriptor_Unit_ATteam_Milan_2_FR";0;"['Descriptor_Unit_Super_Puma_FR']";1;0;6;4;2
"Descriptor_Deck_Division_RFA_TerrKdo_Sud_multi";"BIHXAJRCJA";"['DEFAULT', 'RFA', 'Allied', 'infantryReg', 'DC_PWR3']";1;50;"RFA";"Descriptor_Unit_ATteam_RCL_M40A1_RFA";0;"['Descriptor_Unit_Iltis_trans_RFA']";1;0;8;0;0
"Descriptor_Deck_Division_RFA_TerrKdo_Sud_multi";"BIHXAJRCJA";"['DEFAULT', 'RFA', 'Allied', 'infantryReg', 'DC_PWR3']";1;50;"RFA";"Descriptor_Unit_Alpha_Jet_A_clu_RFA";1;;1;0;3;2;0
"Descriptor_Deck_Division_RFA_TerrKdo_Sud_multi";"BIHXAJRCJA";"['DEFAULT', 'RFA', 'Allied', 'infantryReg', 'DC_PWR3']";1;50;"RFA";"Descriptor_Unit_Bofors_40mm_RFA";0;"['Descriptor_Unit_MAN_Kat_6x6_trans_RFA']";2;0;9;6;3
"Descriptor_Deck_Division_RFA_TerrKdo_Sud_multi";"BIHXAJRCJA";"['DEFAULT', 'RFA', 'Allied', 'infantryReg', 'DC_PWR3']";1;50;"RFA";"Descriptor_Unit_CH53G_RFA";1;;1;0;3;0;0
"Descriptor_Deck_Division_RFA_TerrKdo_Sud_multi";"BIHXAJRCJA";"['DEFAULT', 'RFA', 'Allied', 'infantryReg', 'DC_PWR3']";1;50;"RFA";"Descriptor_Unit_DCA_FK20_2_20mm_RFA";0;"['Descriptor_Unit_Iltis_trans_RFA']";1;0;12;8;0
"Descriptor_Deck_Division_RFA_TerrKdo_Sud_multi";"BIHXAJRCJA";"['DEFAULT', 'RFA', 'Allied', 'infantryReg', 'DC_PWR3']";1;50;"RFA";"Descriptor_Unit_DCA_I_Hawk_RFA";0;"['Descriptor_Unit_MAN_Kat_6x6_trans_RFA']";2;0;3;2;1
"Descriptor_Deck_Division_RFA_TerrKdo_Sud_multi";"BIHXAJRCJA";"['DEFAULT', 'RFA', 'Allied', 'infantryReg', 'DC_PWR3']";1;50;"RFA";"Descriptor_Unit_Engineers_AT_RFA";0;"['Descriptor_Unit_Unimog_trans_RFA']";2;0;9;6;0
"Descriptor_Deck_Division_RFA_TerrKdo_Sud_multi";"BIHXAJRCJA";"['DEFAULT', 'RFA', 'Allied', 'infantryReg', 'DC_PWR3']";1;50;"RFA";"Descriptor_Unit_Engineers_CMD_RFA";0;"['Descriptor_Unit_Iltis_trans_RFA']";1;0;0;3;2
"Descriptor_Deck_Division_RFA_TerrKdo_Sud_multi";"BIHXAJRCJA";"['DEFAULT', 'RFA', 'Allied', 'infantryReg', 'DC_PWR3']";1;50;"RFA";"Descriptor_Unit_Engineers_Flam_RFA";0;"['Descriptor_Unit_Unimog_trans_RFA']";2;0;6;4;0
"Descriptor_Deck_Division_RFA_TerrKdo_Sud_multi";"BIHXAJRCJA";"['DEFAULT', 'RFA', 'Allied', 'infantryReg', 'DC_PWR3']";1;50;"RFA";"Descriptor_Unit_Engineers_RFA";0;"['Descriptor_Unit_Unimog_trans_RFA']";2;0;9;6;0
"Descriptor_Deck_Division_RFA_TerrKdo_Sud_multi";"BIHXAJRCJA";"['DEFAULT', 'RFA', 'Allied', 'infantryReg', 'DC_PWR3']";1;50;"RFA";"Descriptor_Unit_Engineers_Reserve_RFA";0;"['Descriptor_Unit_Unimog_trans_RFA']";1;12;0;0;0
"Descriptor_Deck_Division_RFA_TerrKdo_Sud_multi";"BIHXAJRCJA";"['DEFAULT', 'RFA', 'Allied', 'infantryReg', 'DC_PWR3']";1;50;"RFA";"Descriptor_Unit_F104G_Starfighter_HE_RFA";1;;1;0;4;2;1
"Descriptor_Deck_Division_RFA_TerrKdo_Sud_multi";"BIHXAJRCJA";"['DEFAULT', 'RFA', 'Allied', 'infantryReg', 'DC_PWR3']";1;50;"RFA";"Descriptor_Unit_F111F_Aardvark_LGB2_US";1;;1;0;0;2;1
"Descriptor_Deck_Division_RFA_TerrKdo_Sud_multi";"BIHXAJRCJA";"['DEFAULT', 'RFA', 'Allied', 'infantryReg', 'DC_PWR3']";1;50;"RFA";"Descriptor_Unit_F4F_Phantom_II_AA_RFA";1;;1;0;4;2;1
"Descriptor_Deck_Division_RFA_TerrKdo_Sud_multi";"BIHXAJRCJA";"['DEFAULT', 'RFA', 'Allied', 'infantryReg', 'DC_PWR3']";1;50;"RFA";"Descriptor_Unit_F4F_Phantom_II_AT_RFA";1;;2;0;4;2;1
"Descriptor_Deck_Division_RFA_TerrKdo_Sud_multi";"BIHXAJRCJA";"['DEFAULT', 'RFA', 'Allied', 'infantryReg', 'DC_PWR3']";1;50;"RFA";"Descriptor_Unit_F4F_Phantom_II_HE1_RFA";1;;1;0;3;2;1
"Descriptor_Deck_Division_RFA_TerrKdo_Sud_multi";"BIHXAJRCJA";"['DEFAULT', 'RFA', 'Allied', 'infantryReg', 'DC_PWR3']";1;50;"RFA";"Descriptor_Unit_F4F_Phantom_II_HE2_RFA";1;;1;0;3;2;1
"Descriptor_Deck_Division_RFA_TerrKdo_Sud_multi";"BIHXAJRCJA";"['DEFAULT', 'RFA', 'Allied', 'infantryReg', 'DC_PWR3']";1;50;"RFA";"Descriptor_Unit_FH70_155mm_RFA";0;"['Descriptor_Unit_MAN_Kat_6x6_trans_RFA']";2;0;2;1;0
"Descriptor_Deck_Division_RFA_TerrKdo_Sud_multi";"BIHXAJRCJA";"['DEFAULT', 'RFA', 'Allied', 'infantryReg', 'DC_PWR3']";1;50;"RFA";"Descriptor_Unit_Fallschirm_B1_RFA";0;"['Descriptor_Unit_UH1D_RFA', 'Descriptor_Unit_Unimog_trans_RFA']";1;0;0;4;2
"Descriptor_Deck_Division_RFA_TerrKdo_Sud_multi";"BIHXAJRCJA";"['DEFAULT', 'RFA', 'Allied', 'infantryReg', 'DC_PWR3']";1;50;"RFA";"Descriptor_Unit_Feldgendarmerie_RFA";0;"['Descriptor_Unit_Iltis_trans_RFA']";1;0;0;12;8
"Descriptor_Deck_Division_RFA_TerrKdo_Sud_multi";"BIHXAJRCJA";"['DEFAULT', 'RFA', 'Allied', 'infantryReg', 'DC_PWR3']";1;50;"RFA";"Descriptor_Unit_Gazelle_20mm_FR";1;;1;0;9;6;3
"Descriptor_Deck_Division_RFA_TerrKdo_Sud_multi";"BIHXAJRCJA";"['DEFAULT', 'RFA', 'Allied', 'infantryReg', 'DC_PWR3']";1;50;"RFA";"Descriptor_Unit_Gazelle_20mm_reco_FR";1;;1;0;6;4;2
"Descriptor_Deck_Division_RFA_TerrKdo_Sud_multi";"BIHXAJRCJA";"['DEFAULT', 'RFA', 'Allied', 'infantryReg', 'DC_PWR3']";1;50;"RFA";"Descriptor_Unit_Gazelle_HOT_2_FR";1;;2;0;4;2;1
"Descriptor_Deck_Division_RFA_TerrKdo_Sud_multi";"BIHXAJRCJA";"['DEFAULT', 'RFA', 'Allied', 'infantryReg', 'DC_PWR3']";1;50;"RFA";"Descriptor_Unit_Gazelle_HOT_FR";1;;1;0;6;4;2
"Descriptor_Deck_Division_RFA_TerrKdo_Sud_multi";"BIHXAJRCJA";"['DEFAULT', 'RFA', 'Allied', 'infantryReg', 'DC_PWR3']";1;50;"RFA";"Descriptor_Unit_Gazelle_reco_FR";1;;1;0;6;4;2
"Descriptor_Deck_Division_RFA_TerrKdo_Sud_multi";"BIHXAJRCJA";"['DEFAULT', 'RFA', 'Allied', 'infantryReg', 'DC_PWR3']";1;50;"RFA";"Descriptor_Unit_GreenBerets_CMD_US";0;"['Descriptor_Unit_CH47_Chinook_US', 'Descriptor_Unit_M1038_Humvee_US']";1;0;0;0;2
"Descriptor_Deck_Division_RFA_TerrKdo_Sud_multi";"BIHXAJRCJA";"['DEFAULT', 'RFA', 'Allied', 'infantryReg', 'DC_PWR3']";1;50;"RFA";"Descriptor_Unit_GreenBerets_US";0;"['Descriptor_Unit_M998_Humvee_US', 'Descriptor_Unit_UH60A_Black_Hawk_US']";2;0;0;6;4
"Descriptor_Deck_Division_RFA_TerrKdo_Sud_multi";"BIHXAJRCJA";"['DEFAULT', 'RFA', 'Allied', 'infantryReg', 'DC_PWR3']";1;50;"RFA";"Descriptor_Unit_HS30_Panzermorser_120mm_RFA";1;;2;0;3;2;0
"Descriptor_Deck_Division_RFA_TerrKdo_Sud_multi";"BIHXAJRCJA";"['DEFAULT', 'RFA', 'Allied', 'infantryReg', 'DC_PWR3']";1;50;"RFA";"Descriptor_Unit_HeimatschutzJager_RFA";0;"['Descriptor_Unit_Unimog_trans_RFA']";2;12;0;0;0
"Descriptor_Deck_Division_RFA_TerrKdo_Sud_multi";"BIHXAJRCJA";"['DEFAULT', 'RFA', 'Allied', 'infantryReg', 'DC_PWR3']";1;50;"RFA";"Descriptor_Unit_Howz_M101_105mm_RFA";0;"['Descriptor_Unit_Unimog_trans_RFA']";2;0;4;2;1
"Descriptor_Deck_Division_RFA_TerrKdo_Sud_multi";"BIHXAJRCJA";"['DEFAULT', 'RFA', 'Allied', 'infantryReg', 'DC_PWR3']";1;50;"RFA";"Descriptor_Unit_Iltis_MILAN_RFA";1;;1;0;0;12;8
"Descriptor_Deck_Division_RFA_TerrKdo_Sud_multi";"BIHXAJRCJA";"['DEFAULT', 'RFA', 'Allied', 'infantryReg', 'DC_PWR3']";1;50;"RFA";"Descriptor_Unit_Iltis_RFA";1;;2;0;0;4;2
"Descriptor_Deck_Division_RFA_TerrKdo_Sud_multi";"BIHXAJRCJA";"['DEFAULT', 'RFA', 'Allied', 'infantryReg', 'DC_PWR3']";1;50;"RFA";"Descriptor_Unit_Jager_Aufk_RFA";0;"['Descriptor_Unit_UH1D_RFA', 'Descriptor_Unit_Unimog_trans_RFA']";3;0;6;4;0
"Descriptor_Deck_Division_RFA_TerrKdo_Sud_multi";"BIHXAJRCJA";"['DEFAULT', 'RFA', 'Allied', 'infantryReg', 'DC_PWR3']";1;50;"RFA";"Descriptor_Unit_Jager_CMD_RFA";0;"['Descriptor_Unit_Iltis_trans_RFA']";3;0;0;4;2
"Descriptor_Deck_Division_RFA_TerrKdo_Sud_multi";"BIHXAJRCJA";"['DEFAULT', 'RFA', 'Allied', 'infantryReg', 'DC_PWR3']";1;50;"RFA";"Descriptor_Unit_Jager_RFA";0;"['Descriptor_Unit_M113A1G_RFA', 'Descriptor_Unit_Unimog_trans_RFA']";4;0;9;6;0
"Descriptor_Deck_Division_RFA_TerrKdo_Sud_multi";"BIHXAJRCJA";"['DEFAULT', 'RFA', 'Allied', 'infantryReg', 'DC_PWR3']";1;50;"RFA";"Descriptor_Unit_KanJagdPanzer_RFA";1;;1;0;12;8;0
"Descriptor_Deck_Division_RFA_TerrKdo_Sud_multi";"BIHXAJRCJA";"['DEFAULT', 'RFA', 'Allied', 'infantryReg', 'DC_PWR3']";1;50;"RFA";"Descriptor_Unit_M113_GreenArcher_RFA";1;;1;0;4;2;1
"Descriptor_Deck_Division_RFA_TerrKdo_Sud_multi";"BIHXAJRCJA";"['DEFAULT', 'RFA', 'Allied', 'infantryReg', 'DC_PWR3']";1;50;"RFA";"Descriptor_Unit_M48A2C_RFA";1;;1;0;9;6;0
"Descriptor_Deck_Division_RFA_TerrKdo_Sud_multi";"BIHXAJRCJA";"['DEFAULT', 'RFA', 'Allied', 'infantryReg', 'DC_PWR3']";1;50;"RFA";"Descriptor_Unit_M48A2GA2_CMD_RFA";1;;2;0;0;2;1
"Descriptor_Deck_Division_RFA_TerrKdo_Sud_multi";"BIHXAJRCJA";"['DEFAULT', 'RFA', 'Allied', 'infantryReg', 'DC_PWR3']";1;50;"RFA";"Descriptor_Unit_M48A2GA2_RFA";1;;3;0;12;8;0
"Descriptor_Deck_Division_RFA_TerrKdo_Sud_multi";"BIHXAJRCJA";"['DEFAULT', 'RFA', 'Allied', 'infantryReg', 'DC_PWR3']";1;50;"RFA";"Descriptor_Unit_M577_RFA";1;;2;0;0;3;2
"Descriptor_Deck_Division_RFA_TerrKdo_Sud_multi";"BIHXAJRCJA";"['DEFAULT', 'RFA', 'Allied', 'infantryReg', 'DC_PWR3']";1;50;"RFA";"Descriptor_Unit_MANPAD_Redeye_RFA";0;"['Descriptor_Unit_Iltis_trans_RFA']";2;0;16;11;0
"Descriptor_Deck_Division_RFA_TerrKdo_Sud_multi";"BIHXAJRCJA";"['DEFAULT', 'RFA', 'Allied', 'infantryReg', 'DC_PWR3']";1;50;"RFA";"Descriptor_Unit_MAN_Kat_6x6_RFA";1;;2;0;3;0;0
"Descriptor_Deck_Division_RFA_TerrKdo_Sud_multi";"BIHXAJRCJA";"['DEFAULT', 'RFA', 'Allied', 'infantryReg', 'DC_PWR3']";1;50;"RFA";"Descriptor_Unit_Marder_Roland_2_RFA";1;;1;0;6;4;2
"Descriptor_Deck_Division_RFA_TerrKdo_Sud_multi";"BIHXAJRCJA";"['DEFAULT', 'RFA', 'Allied', 'infantryReg', 'DC_PWR3']";1;50;"RFA";"Descriptor_Unit_Marder_Roland_RFA";1;;2;0;4;2;1
"Descriptor_Deck_Division_RFA_TerrKdo_Sud_multi";"BIHXAJRCJA";"['DEFAULT', 'RFA', 'Allied', 'infantryReg', 'DC_PWR3']";1;50;"RFA";"Descriptor_Unit_Mirage_2000_C_FR";1;;1;0;2;1;0
"Descriptor_Deck_Division_RFA_TerrKdo_Sud_multi";"BIHXAJRCJA";"['DEFAULT', 'RFA', 'Allied', 'infantryReg', 'DC_PWR3']";1;50;"RFA";"Descriptor_Unit_Mirage_5_F_clu_FR";1;;1;0;2;1;0
"Descriptor_Deck_Division_RFA_TerrKdo_Sud_multi";"BIHXAJRCJA";"['DEFAULT', 'RFA', 'Allied', 'infantryReg', 'DC_PWR3']";1;50;"RFA";"Descriptor_Unit_Mortier_Tampella_120mm_RFA";0;"['Descriptor_Unit_Unimog_trans_RFA']";2;0;4;2;0
"Descriptor_Deck_Division_RFA_TerrKdo_Sud_multi";"BIHXAJRCJA";"['DEFAULT', 'RFA', 'Allied', 'infantryReg', 'DC_PWR3']";1;50;"RFA";"Descriptor_Unit_Rifles_Aero_CMD_FR";0;"['Descriptor_Unit_Super_Puma_FR']";1;0;0;3;2
"Descriptor_Deck_Division_RFA_TerrKdo_Sud_multi";"BIHXAJRCJA";"['DEFAULT', 'RFA', 'Allied', 'infantryReg', 'DC_PWR3']";1;50;"RFA";"Descriptor_Unit_Rifles_Aero_FR";0;"['Descriptor_Unit_Super_Puma_FR']";2;0;9;6;3
"Descriptor_Deck_Division_RFA_TerrKdo_Sud_multi";"BIHXAJRCJA";"['DEFAULT', 'RFA', 'Allied', 'infantryReg', 'DC_PWR3']";1;50;"RFA";"Descriptor_Unit_Scout_RFA";0;"['Descriptor_Unit_Iltis_trans_RFA', 'Descriptor_Unit_UH1D_RFA']";2;0;6;4;0
"Descriptor_Deck_Division_RFA_TerrKdo_Sud_multi";"BIHXAJRCJA";"['DEFAULT', 'RFA', 'Allied', 'infantryReg', 'DC_PWR3']";1;50;"RFA";"Descriptor_Unit_Security_RFA";0;"['Descriptor_Unit_Unimog_trans_RFA']";2;12;0;0;0
"Descriptor_Deck_Division_RFA_TerrKdo_Sud_multi";"BIHXAJRCJA";"['DEFAULT', 'RFA', 'Allied', 'infantryReg', 'DC_PWR3']";1;50;"RFA";"Descriptor_Unit_UH1D_Supply_RFA";1;;1;0;5;0;0
"Descriptor_Deck_Division_RFA_TerrKdo_Sud_multi";"BIHXAJRCJA";"['DEFAULT', 'RFA', 'Allied', 'infantryReg', 'DC_PWR3']";1;50;"RFA";"Descriptor_Unit_VLTT_P4_MILAN_FR";1;;1;0;9;4;2
"Descriptor_Deck_Division_SOV_35_AirAslt_Brig_multi";"PFEYNGDKVR";"['DEFAULT', 'SOV', 'Axis', 'infantryReg', 'DC_PWR2']";1;50;"SOV";"Descriptor_Unit_2S9_Nona_SOV";1;;2;0;3;2;0
"Descriptor_Deck_Division_SOV_35_AirAslt_Brig_multi";"PFEYNGDKVR";"['DEFAULT', 'SOV', 'Axis', 'infantryReg', 'DC_PWR2']";1;50;"SOV";"Descriptor_Unit_AT_D44_85mm_VDV_SOV";0;"['Descriptor_Unit_GAZ_66B_SOV']";1;0;0;6;3
"Descriptor_Deck_Division_SOV_35_AirAslt_Brig_multi";"PFEYNGDKVR";"['DEFAULT', 'SOV', 'Axis', 'infantryReg', 'DC_PWR2']";1;50;"SOV";"Descriptor_Unit_ATteam_RCL_SPG9_VDV_SOV";0;"['Descriptor_Unit_BTR_D_Robot_SOV', 'Descriptor_Unit_UAZ_469_SOV']";1;0;0;0;6
"Descriptor_Deck_Division_SOV_35_AirAslt_Brig_multi";"PFEYNGDKVR";"['DEFAULT', 'SOV', 'Axis', 'infantryReg', 'DC_PWR2']";1;50;"SOV";"Descriptor_Unit_Atteam_Fagot_VDV_SOV";0;"['Descriptor_Unit_BTR_D_Robot_SOV', 'Descriptor_Unit_UAZ_469_SOV']";1;0;0;0;6
"Descriptor_Deck_Division_SOV_35_AirAslt_Brig_multi";"PFEYNGDKVR";"['DEFAULT', 'SOV', 'Axis', 'infantryReg', 'DC_PWR2']";1;50;"SOV";"Descriptor_Unit_Atteam_Konkurs_VDV_SOV";0;"['Descriptor_Unit_BTR_D_Robot_SOV', 'Descriptor_Unit_UAZ_469_SOV']";2;0;0;6;4
"Descriptor_Deck_Division_SOV_35_AirAslt_Brig_multi";"PFEYNGDKVR";"['DEFAULT', 'SOV', 'Axis', 'infantryReg', 'DC_PWR2']";1;50;"SOV";"Descriptor_Unit_BM21V_GradV_SOV";1;;2;0;2;1;0
"Descriptor_Deck_Division_SOV_35_AirAslt_Brig_multi";"PFEYNGDKVR";"['DEFAULT', 'SOV', 'Axis', 'infantryReg', 'DC_PWR2']";1;50;"SOV";"Descriptor_Unit_BMD_1_CMD_SOV";1;;1;0;0;3;0
"Descriptor_Deck_Division_SOV_35_AirAslt_Brig_multi";"PFEYNGDKVR";"['DEFAULT', 'SOV', 'Axis', 'infantryReg', 'DC_PWR2']";1;50;"SOV";"Descriptor_Unit_BRDM_2_CMD_SOV";1;;1;0;0;0;3
"Descriptor_Deck_Division_SOV_35_AirAslt_Brig_multi";"PFEYNGDKVR";"['DEFAULT', 'SOV', 'Axis', 'infantryReg', 'DC_PWR2']";1;50;"SOV";"Descriptor_Unit_BRDM_2_Konkurs_SOV";1;;2;0;0;9;6
"Descriptor_Deck_Division_SOV_35_AirAslt_Brig_multi";"PFEYNGDKVR";"['DEFAULT', 'SOV', 'Axis', 'infantryReg', 'DC_PWR2']";1;50;"SOV";"Descriptor_Unit_BRDM_2_SOV";1;;2;0;9;6;3
"Descriptor_Deck_Division_SOV_35_AirAslt_Brig_multi";"PFEYNGDKVR";"['DEFAULT', 'SOV', 'Axis', 'infantryReg', 'DC_PWR2']";1;50;"SOV";"Descriptor_Unit_BRDM_Strela_1_SOV";1;;1;0;8;4;2
"Descriptor_Deck_Division_SOV_35_AirAslt_Brig_multi";"PFEYNGDKVR";"['DEFAULT', 'SOV', 'Axis', 'infantryReg', 'DC_PWR2']";1;50;"SOV";"Descriptor_Unit_BRM_1_SOV";1;;1;0;6;4;2
"Descriptor_Deck_Division_SOV_35_AirAslt_Brig_multi";"PFEYNGDKVR";"['DEFAULT', 'SOV', 'Axis', 'infantryReg', 'DC_PWR2']";1;50;"SOV";"Descriptor_Unit_DCA_ZU_23_2_SOV";0;"['Descriptor_Unit_UAZ_469_SOV']";1;0;0;9;6
"Descriptor_Deck_Division_SOV_35_AirAslt_Brig_multi";"PFEYNGDKVR";"['DEFAULT', 'SOV', 'Axis', 'infantryReg', 'DC_PWR2']";1;50;"SOV";"Descriptor_Unit_DShV_CMD_SOV";0;"['Descriptor_Unit_Mi_2_trans_SOV', 'Descriptor_Unit_Mi_8TV_SOV']";1;0;0;0;3
"Descriptor_Deck_Division_SOV_35_AirAslt_Brig_multi";"PFEYNGDKVR";"['DEFAULT', 'SOV', 'Axis', 'infantryReg', 'DC_PWR2']";1;50;"SOV";"Descriptor_Unit_DShV_SOV";0;"['Descriptor_Unit_Mi_2_trans_SOV', 'Descriptor_Unit_Mi_8TV_SOV']";3;0;0;9;6
"Descriptor_Deck_Division_SOV_35_AirAslt_Brig_multi";"PFEYNGDKVR";"['DEFAULT', 'SOV', 'Axis', 'infantryReg', 'DC_PWR2']";1;50;"SOV";"Descriptor_Unit_Engineers_CMD_VDV_SOV";0;"['Descriptor_Unit_UAZ_469_SOV']";1;0;0;0;3
"Descriptor_Deck_Division_SOV_35_AirAslt_Brig_multi";"PFEYNGDKVR";"['DEFAULT', 'SOV', 'Axis', 'infantryReg', 'DC_PWR2']";1;50;"SOV";"Descriptor_Unit_Engineers_Flam_VDV_SOV";0;"['Descriptor_Unit_UAZ_469_SOV']";2;0;0;6;4
"Descriptor_Deck_Division_SOV_35_AirAslt_Brig_multi";"PFEYNGDKVR";"['DEFAULT', 'SOV', 'Axis', 'infantryReg', 'DC_PWR2']";1;50;"SOV";"Descriptor_Unit_Engineers_VDV_SOV";0;"['Descriptor_Unit_UAZ_469_SOV']";1;0;0;9;6
"Descriptor_Deck_Division_SOV_35_AirAslt_Brig_multi";"PFEYNGDKVR";"['DEFAULT', 'SOV', 'Axis', 'infantryReg', 'DC_PWR2']";1;50;"SOV";"Descriptor_Unit_GAZ_66B_ZU_SOV";1;;1;0;0;9;6
"Descriptor_Deck_Division_SOV_35_AirAslt_Brig_multi";"PFEYNGDKVR";"['DEFAULT', 'SOV', 'Axis', 'infantryReg', 'DC_PWR2']";1;50;"SOV";"Descriptor_Unit_Howz_D30_122mm_VDV_SOV";0;"['Descriptor_Unit_GAZ_66B_SOV', 'Descriptor_Unit_Mi_8TV_SOV']";2;0;4;2;1
"Descriptor_Deck_Division_SOV_35_AirAslt_Brig_multi";"PFEYNGDKVR";"['DEFAULT', 'SOV', 'Axis', 'infantryReg', 'DC_PWR2']";1;50;"SOV";"Descriptor_Unit_HvyScout_SOV";0;"['Descriptor_Unit_BMP_1P_reco_SOV', 'Descriptor_Unit_Mi_2_trans_SOV', 'Descriptor_Unit_Mi_8TV_SOV']";1;0;6;4;2
"Descriptor_Deck_Division_SOV_35_AirAslt_Brig_multi";"PFEYNGDKVR";"['DEFAULT', 'SOV', 'Axis', 'infantryReg', 'DC_PWR2']";1;50;"SOV";"Descriptor_Unit_Ka_50_AA_SOV";1;;1;0;0;0;1
"Descriptor_Deck_Division_SOV_35_AirAslt_Brig_multi";"PFEYNGDKVR";"['DEFAULT', 'SOV', 'Axis', 'infantryReg', 'DC_PWR2']";1;50;"SOV";"Descriptor_Unit_Ka_50_SOV";1;;2;0;0;0;1
"Descriptor_Deck_Division_SOV_35_AirAslt_Brig_multi";"PFEYNGDKVR";"['DEFAULT', 'SOV', 'Axis', 'infantryReg', 'DC_PWR2']";1;50;"SOV";"Descriptor_Unit_MANPAD_Igla_VDV_SOV";0;"['Descriptor_Unit_BTR_ZD_Skrezhet_SOV', 'Descriptor_Unit_UAZ_469_SOV']";2;0;0;9;6
"Descriptor_Deck_Division_SOV_35_AirAslt_Brig_multi";"PFEYNGDKVR";"['DEFAULT', 'SOV', 'Axis', 'infantryReg', 'DC_PWR2']";1;50;"SOV";"Descriptor_Unit_MTLB_Vasilek_SOV";1;;2;0;3;2;0
"Descriptor_Deck_Division_SOV_35_AirAslt_Brig_multi";"PFEYNGDKVR";"['DEFAULT', 'SOV', 'Axis', 'infantryReg', 'DC_PWR2']";1;50;"SOV";"Descriptor_Unit_MiG_23ML_SOV";1;;1;0;0;3;2
"Descriptor_Deck_Division_SOV_35_AirAslt_Brig_multi";"PFEYNGDKVR";"['DEFAULT', 'SOV', 'Axis', 'infantryReg', 'DC_PWR2']";1;50;"SOV";"Descriptor_Unit_MiG_25BM_SOV";1;;1;0;2;1;0
"Descriptor_Deck_Division_SOV_35_AirAslt_Brig_multi";"PFEYNGDKVR";"['DEFAULT', 'SOV', 'Axis', 'infantryReg', 'DC_PWR2']";1;50;"SOV";"Descriptor_Unit_MiG_25RBF_SOV";1;;1;0;2;1;0
"Descriptor_Deck_Division_SOV_35_AirAslt_Brig_multi";"PFEYNGDKVR";"['DEFAULT', 'SOV', 'Axis', 'infantryReg', 'DC_PWR2']";1;50;"SOV";"Descriptor_Unit_MiG_27M_bombe_SOV";1;;1;0;2;1;0
"Descriptor_Deck_Division_SOV_35_AirAslt_Brig_multi";"PFEYNGDKVR";"['DEFAULT', 'SOV', 'Axis', 'infantryReg', 'DC_PWR2']";1;50;"SOV";"Descriptor_Unit_MiG_27M_napalm_SOV";1;;1;0;2;1;0
"Descriptor_Deck_Division_SOV_35_AirAslt_Brig_multi";"PFEYNGDKVR";"['DEFAULT', 'SOV', 'Axis', 'infantryReg', 'DC_PWR2']";1;50;"SOV";"Descriptor_Unit_MiG_27M_rkt_SOV";1;;1;0;2;1;0
