OrderAvailability;Orders
"Descriptor_OrderAvailability_Wachregiment_DDR";"['Stop', 'Move', 'FollowFormation', 'SmartMove', 'Attack', 'SmartHoldFire', 'MoveAndAttack', 'Spread', 'Shoot', 'ShootOnPosition', 'ShootOnPositionWithoutCorrection', 'AskForSupply', 'GoGetSupply', 'EnterDistrict', 'LoadIntoTransport', 'Load', 'AIDefend', 'AIAttack', 'AIStop']"
"Descriptor_OrderAvailability_Wachregiment_SMG_DDR";"['Stop', 'Move', 'FollowFormation', 'SmartMove', 'Attack', 'MoveAndAttack', 'Spread', 'Shoot', 'ShootOnPosition', 'ShootOnPositionWithoutCorrection', 'AskForSupply', 'GoGetSupply', 'EnterDistrict', 'LoadIntoTransport', 'Load', 'AIDefend', 'AIAttack', 'AIStop']"
"Descriptor_OrderAvailability_Wiesel_20mm_RFA";"['Stop', 'Move', 'FollowFormation', 'QuickMove', 'Attack', 'FastMoveAndAttack', 'SmartHoldFire', 'MoveAndAttack', 'Spread', 'Reverse', 'Shoot', 'ShootOnPosition', 'ShootOnPositionWithoutCorrection', 'AskForSupply', 'GoGetSupply', 'UnloadFromTransport', 'UnloadAtPosition', 'UnloadSelf', 'LoadIntoTransport', 'Load', 'LoadUnit', 'AIDefend', 'AIAttack', 'AIStop']"
"Descriptor_OrderAvailability_Wiesel_RFA";"['Stop', 'Move', 'FollowFormation', 'QuickMove', 'Attack', 'FastMoveAndAttack', 'MoveAndAttack', 'Spread', 'Reverse', 'Shoot', 'ShootOnPosition', 'ShootOnPositionWithoutCorrection', 'AskForSupply', 'GoGetSupply', 'LoadIntoTransport', 'Load', 'AIDefend', 'AIAttack', 'AIStop']"
"Descriptor_OrderAvailability_Wiesel_TOW_RFA";"['Stop', 'Move', 'FollowFormation', 'QuickMove', 'Attack', 'FastMoveAndAttack', 'SmartHoldFire', 'MoveAndAttack', 'Spread', 'Reverse', 'Shoot', 'AskForSupply', 'GoGetSupply', 'LoadIntoTransport', 'Load', 'AIDefend', 'AIAttack', 'AIStop']"
"Descriptor_OrderAvailability_ZSU_23_Shilka_DDR";"['Stop', 'Move', 'FollowFormation', 'QuickMove', 'Attack', 'FastMoveAndAttack', 'MoveAndAttack', 'Spread', 'Reverse', 'Shoot', 'ShootOnPosition', 'ShootOnPositionWithoutCorrection', 'AskForSupply', 'GoGetSupply', 'LoadIntoTransport', 'Load', 'AIDefend', 'AIAttack', 'AIStop']"
"Descriptor_OrderAvailability_ZSU_23_Shilka_SOV";"['Stop', 'Move', 'FollowFormation', 'QuickMove', 'Attack', 'FastMoveAndAttack', 'MoveAndAttack', 'Spread', 'Reverse', 'Shoot', 'ShootOnPosition', 'ShootOnPositionWithoutCorrection', 'AskForSupply', 'GoGetSupply', 'LoadIntoTransport', 'Load', 'AIDefend', 'AIAttack', 'AIStop']"
"Descriptor_OrderAvailability_AH1F_ATAS_US";"['Stop', 'Move', 'FollowFormation', 'Attack', 'SmartHoldFire', 'MoveAndAttack', 'Spread', 'Shoot', 'ShootOnPosition', 'ShootOnPositionWithoutCorrection', 'Land', 'GoUp', 'GoDown', 'ChangeAltitude', 'AskForSupply', 'GoGetSupply', 'LoadIntoTransport', 'Load', 'AIDefend', 'AIAttack', 'AIStop']"
"Descriptor_OrderAvailability_AH1F_Cobra_US";"['Stop', 'Move', 'FollowFormation', 'Attack', 'SmartHoldFire', 'MoveAndAttack', 'Spread', 'Shoot', 'ShootOnPosition', 'ShootOnPositionWithoutCorrection', 'Land', 'GoUp', 'GoDown', 'ChangeAltitude', 'AskForSupply', 'GoGetSupply', 'LoadIntoTransport', 'Load', 'AIDefend', 'AIAttack', 'AIStop']"
"Descriptor_OrderAvailability_AH1F_HeavyHog_US";"['Stop', 'Move', 'FollowFormation', 'Attack', 'SmartHoldFire', 'MoveAndAttack', 'Spread', 'Shoot', 'ShootOnPosition', 'ShootOnPositionWithoutCorrection', 'Land', 'GoUp', 'GoDown', 'ChangeAltitude', 'AskForSupply', 'GoGetSupply', 'LoadIntoTransport', 'Load', 'AIDefend', 'AIAttack', 'AIStop']"
"Descriptor_OrderAvailability_AH1S_Cobra_US";"['Stop', 'Move', 'FollowFormation', 'Attack', 'SmartHoldFire', 'MoveAndAttack', 'Spread', 'Shoot', 'ShootOnPosition', 'ShootOnPositionWithoutCorrection', 'Land', 'GoUp', 'GoDown', 'ChangeAltitude', 'AskForSupply', 'GoGetSupply', 'LoadIntoTransport', 'Load', 'AIDefend', 'AIAttack', 'AIStop']"
"Descriptor_OrderAvailability_AH64_Apache_US";"['Stop', 'Move', 'FollowFormation', 'Attack', 'SmartHoldFire', 'MoveAndAttack', 'Spread', 'Shoot', 'ShootOnPosition', 'ShootOnPositionWithoutCorrection', 'Land', 'GoUp', 'GoDown', 'ChangeAltitude', 'AskForSupply', 'GoGetSupply', 'LoadIntoTransport', 'Load', 'AIDefend', 'AIAttack', 'AIStop']"
"Descriptor_OrderAvailability_AH64_Apache_emp1_US";"['Stop', 'Move', 'FollowFormation', 'Attack', 'SmartHoldFire', 'MoveAndAttack', 'Spread', 'Shoot', 'ShootOnPosition', 'ShootOnPositionWithoutCorrection', 'Land', 'GoUp', 'GoDown', 'ChangeAltitude', 'AskForSupply', 'GoGetSupply', 'LoadIntoTransport', 'Load', 'AIDefend', 'AIAttack', 'AIStop']"
"Descriptor_OrderAvailability_AH64_Apache_emp2_US";"['Stop', 'Move', 'FollowFormation', 'Attack', 'SmartHoldFire', 'MoveAndAttack', 'Spread', 'Shoot', 'ShootOnPosition', 'ShootOnPositionWithoutCorrection', 'Land', 'GoUp', 'GoDown', 'ChangeAltitude', 'AskForSupply', 'GoGetSupply', 'LoadIntoTransport', 'Load', 'AIDefend', 'AIAttack', 'AIStop']"
"Descriptor_OrderAvailability_Alouette_II_CMD_RFA";"['Stop', 'Move', 'FollowFormation', 'Spread', 'Land', 'GoUp', 'GoDown', 'ChangeAltitude', 'AskForSupply', 'GoGetSupply', 'LoadIntoTransport', 'Load', 'AIDefend', 'AIAttack', 'AIStop']"
"Descriptor_OrderAvailability_Alouette_II_reco_RFA";"['Stop', 'Move', 'FollowFormation', 'Spread', 'Land', 'GoUp', 'GoDown', 'ChangeAltitude', 'AskForSupply', 'GoGetSupply', 'LoadIntoTransport', 'Load', 'AIDefend', 'AIAttack', 'AIStop']"
"Descriptor_OrderAvailability_Bo_105_CMD_RFA";"['Stop', 'Move', 'FollowFormation', 'Spread', 'Land', 'GoUp', 'GoDown', 'ChangeAltitude', 'AskForSupply', 'GoGetSupply', 'LoadIntoTransport', 'Load', 'AIDefend', 'AIAttack', 'AIStop']"
"Descriptor_OrderAvailability_Bo_105_PAH_1A1_RFA";"['Stop', 'Move', 'FollowFormation', 'Attack', 'SmartHoldFire', 'MoveAndAttack', 'Spread', 'Shoot', 'Land', 'GoUp', 'GoDown', 'ChangeAltitude', 'AskForSupply', 'GoGetSupply', 'LoadIntoTransport', 'Load', 'AIDefend', 'AIAttack', 'AIStop']"
"Descriptor_OrderAvailability_Bo_105_PAH_1_RFA";"['Stop', 'Move', 'FollowFormation', 'Attack', 'SmartHoldFire', 'MoveAndAttack', 'Spread', 'Shoot', 'Land', 'GoUp', 'GoDown', 'ChangeAltitude', 'AskForSupply', 'GoGetSupply', 'LoadIntoTransport', 'Load', 'AIDefend', 'AIAttack', 'AIStop']"
"Descriptor_OrderAvailability_Bo_105_reco_RFA";"['Stop', 'Move', 'FollowFormation', 'Spread', 'Land', 'GoUp', 'GoDown', 'ChangeAltitude', 'AskForSupply', 'GoGetSupply', 'LoadIntoTransport', 'Load', 'AIDefend', 'AIAttack', 'AIStop']"
"Descriptor_OrderAvailability_Bo_105_trans_RFA";"['Stop', 'Sell', 'Move', 'FollowFormation', 'Spread', 'Land', 'GoUp', 'GoDown', 'ChangeAltitude', 'AskForSupply', 'GoGetSupply', 'UnloadFromTransport', 'UnloadAtPosition', 'UnloadSelf', 'LoadIntoTransport', 'Load', 'LoadUnit', 'AIDefend', 'AIAttack', 'AIStop']"
"Descriptor_OrderAvailability_CH53G_RFA";"['Stop', 'Move', 'FollowFormation', 'Spread', 'Land', 'GoUp', 'GoDown', 'ChangeAltitude', 'SupplyUnit', 'AskForSupply', 'GoGetSupply', 'LoadIntoTransport', 'Load', 'AIStop']"
"Descriptor_OrderAvailability_CH53G_trans_RFA";"['Stop', 'Sell', 'Move', 'FollowFormation', 'Spread', 'Land', 'GoUp', 'GoDown', 'ChangeAltitude', 'AskForSupply', 'GoGetSupply', 'UnloadFromTransport', 'UnloadAtPosition', 'UnloadSelf', 'LoadIntoTransport', 'Load', 'LoadUnit', 'AIDefend', 'AIAttack', 'AIStop']"
"Descriptor_OrderAvailability_Mi_24D_AA_DDR";"['Stop', 'Move', 'FollowFormation', 'Attack', 'SmartHoldFire', 'MoveAndAttack', 'Spread', 'Shoot', 'ShootOnPosition', 'ShootOnPositionWithoutCorrection', 'Land', 'GoUp', 'GoDown', 'ChangeAltitude', 'AskForSupply', 'GoGetSupply', 'LoadIntoTransport', 'Load', 'AIDefend', 'AIAttack', 'AIStop']"
"Descriptor_OrderAvailability_Mi_24D_s5_AT_DDR";"['Stop', 'Move', 'FollowFormation', 'Attack', 'SmartHoldFire', 'MoveAndAttack', 'Spread', 'Shoot', 'ShootOnPosition', 'ShootOnPositionWithoutCorrection', 'Land', 'GoUp', 'GoDown', 'ChangeAltitude', 'AskForSupply', 'GoGetSupply', 'LoadIntoTransport', 'Load', 'AIDefend', 'AIAttack', 'AIStop']"
"Descriptor_OrderAvailability_Mi_24D_s8_AT_DDR";"['Stop', 'Move', 'FollowFormation', 'Attack', 'SmartHoldFire', 'MoveAndAttack', 'Spread', 'Shoot', 'ShootOnPosition', 'ShootOnPositionWithoutCorrection', 'Land', 'GoUp', 'GoDown', 'ChangeAltitude', 'AskForSupply', 'GoGetSupply', 'LoadIntoTransport', 'Load', 'AIDefend', 'AIAttack', 'AIStop']"
"Descriptor_OrderAvailability_Mi_24P_s8_AT2_DDR";"['Stop', 'Move', 'FollowFormation', 'Attack', 'SmartHoldFire', 'MoveAndAttack', 'Spread', 'Shoot', 'ShootOnPosition', 'ShootOnPositionWithoutCorrection', 'Land', 'GoUp', 'GoDown', 'ChangeAltitude', 'AskForSupply', 'GoGetSupply', 'LoadIntoTransport', 'Load', 'AIDefend', 'AIAttack', 'AIStop']"
"Descriptor_OrderAvailability_Mi_24P_s8_AT_DDR";"['Stop', 'Move', 'FollowFormation', 'Attack', 'SmartHoldFire', 'MoveAndAttack', 'Spread', 'Shoot', 'ShootOnPosition', 'ShootOnPositionWithoutCorrection', 'Land', 'GoUp', 'GoDown', 'ChangeAltitude', 'AskForSupply', 'GoGetSupply', 'LoadIntoTransport', 'Load', 'AIDefend', 'AIAttack', 'AIStop']"
"Descriptor_OrderAvailability_Mi_24VP_SOV";"['Stop', 'Move', 'FollowFormation', 'Attack', 'SmartHoldFire', 'MoveAndAttack', 'Spread', 'Shoot', 'ShootOnPosition', 'ShootOnPositionWithoutCorrection', 'Land', 'GoUp', 'GoDown', 'ChangeAltitude', 'AskForSupply', 'GoGetSupply', 'LoadIntoTransport', 'Load', 'AIDefend', 'AIAttack', 'AIStop']"
"Descriptor_OrderAvailability_Mi_24V_AA_SOV";"['Stop', 'Move', 'FollowFormation', 'Attack', 'SmartHoldFire', 'MoveAndAttack', 'Spread', 'Shoot', 'ShootOnPosition', 'ShootOnPositionWithoutCorrection', 'Land', 'GoUp', 'GoDown', 'ChangeAltitude', 'AskForSupply', 'GoGetSupply', 'LoadIntoTransport', 'Load', 'AIDefend', 'AIAttack', 'AIStop']"
"Descriptor_OrderAvailability_Mi_24V_AT_SOV";"['Stop', 'Move', 'FollowFormation', 'Attack', 'SmartHoldFire', 'MoveAndAttack', 'Spread', 'Shoot', 'ShootOnPosition', 'ShootOnPositionWithoutCorrection', 'Land', 'GoUp', 'GoDown', 'ChangeAltitude', 'AskForSupply', 'GoGetSupply', 'LoadIntoTransport', 'Load', 'AIDefend', 'AIAttack', 'AIStop']"
"Descriptor_OrderAvailability_Mi_24V_RKT_SOV";"['Stop', 'Move', 'FollowFormation', 'Attack', 'SmartHoldFire', 'MoveAndAttack', 'Spread', 'Shoot', 'ShootOnPosition', 'ShootOnPositionWithoutCorrection', 'Land', 'GoUp', 'GoDown', 'ChangeAltitude', 'AskForSupply', 'GoGetSupply', 'LoadIntoTransport', 'Load', 'AIDefend', 'AIAttack', 'AIStop']"
"Descriptor_OrderAvailability_Mi_2_reco_DDR";"['Stop', 'Move', 'FollowFormation', 'Spread', 'Land', 'GoUp', 'GoDown', 'ChangeAltitude', 'AskForSupply', 'GoGetSupply', 'LoadIntoTransport', 'Load', 'AIDefend', 'AIAttack', 'AIStop']"
"Descriptor_OrderAvailability_Mi_2_reco_SOV";"['Stop', 'Move', 'FollowFormation', 'Spread', 'Land', 'GoUp', 'GoDown', 'ChangeAltitude', 'AskForSupply', 'GoGetSupply', 'LoadIntoTransport', 'Load', 'AIDefend', 'AIAttack', 'AIStop']"
"Descriptor_OrderAvailability_Mi_2_trans_DDR";"['Stop', 'Sell', 'Move', 'FollowFormation', 'Spread', 'Land', 'GoUp', 'GoDown', 'ChangeAltitude', 'AskForSupply', 'GoGetSupply', 'UnloadFromTransport', 'UnloadAtPosition', 'UnloadSelf', 'LoadIntoTransport', 'Load', 'LoadUnit', 'AIDefend', 'AIAttack', 'AIStop']"
"Descriptor_OrderAvailability_Mi_2_trans_SOV";"['Stop', 'Sell', 'Move', 'FollowFormation', 'Spread', 'Land', 'GoUp', 'GoDown', 'ChangeAltitude', 'AskForSupply', 'GoGetSupply', 'UnloadFromTransport', 'UnloadAtPosition', 'UnloadSelf', 'LoadIntoTransport', 'Load', 'LoadUnit', 'AIDefend', 'AIAttack', 'AIStop']"
"Descriptor_OrderAvailability_Mi_8K_CMD_SOV";"['Stop', 'Move', 'FollowFormation', 'Spread', 'Land', 'GoUp', 'GoDown', 'ChangeAltitude', 'AskForSupply', 'GoGetSupply', 'LoadIntoTransport', 'Load', 'AIDefend', 'AIAttack', 'AIStop']"
"Descriptor_OrderAvailability_Mi_8R_SOV";"['Stop', 'Move', 'FollowFormation', 'Spread', 'Land', 'GoUp', 'GoDown', 'ChangeAltitude', 'AskForSupply', 'GoGetSupply', 'LoadIntoTransport', 'Load', 'AIDefend', 'AIAttack', 'AIStop']"
"Descriptor_OrderAvailability_Mi_8TB_DDR";"['Stop', 'Move', 'FollowFormation', 'Attack', 'SmartHoldFire', 'MoveAndAttack', 'Spread', 'Shoot', 'ShootOnPosition', 'ShootOnPositionWithoutCorrection', 'Land', 'GoUp', 'GoDown', 'ChangeAltitude', 'AskForSupply', 'GoGetSupply', 'UnloadFromTransport', 'UnloadAtPosition', 'UnloadSelf', 'LoadIntoTransport', 'Load', 'LoadUnit', 'AIDefend', 'AIAttack', 'AIStop']"
"Descriptor_OrderAvailability_Mi_8TV_DDR";"['Stop', 'Move', 'FollowFormation', 'Attack', 'MoveAndAttack', 'Spread', 'Shoot', 'ShootOnPosition', 'ShootOnPositionWithoutCorrection', 'Land', 'GoUp', 'GoDown', 'ChangeAltitude', 'AskForSupply', 'GoGetSupply', 'UnloadFromTransport', 'UnloadAtPosition', 'UnloadSelf', 'LoadIntoTransport', 'Load', 'LoadUnit', 'AIDefend', 'AIAttack', 'AIStop']"
"Descriptor_OrderAvailability_Mi_8TV_PodGatling_DDR";"['Stop', 'Move', 'FollowFormation', 'Attack', 'SmartHoldFire', 'MoveAndAttack', 'Spread', 'Shoot', 'ShootOnPosition', 'ShootOnPositionWithoutCorrection', 'Land', 'GoUp', 'GoDown', 'ChangeAltitude', 'AskForSupply', 'GoGetSupply', 'UnloadFromTransport', 'UnloadAtPosition', 'UnloadSelf', 'LoadIntoTransport', 'Load', 'LoadUnit', 'AIDefend', 'AIAttack', 'AIStop']"
"Descriptor_OrderAvailability_Mi_8TV_PodGatling_PodAGL_SOV";"['Stop', 'Move', 'FollowFormation', 'Attack', 'SmartHoldFire', 'MoveAndAttack', 'Spread', 'Shoot', 'ShootOnPosition', 'ShootOnPositionWithoutCorrection', 'Land', 'GoUp', 'GoDown', 'ChangeAltitude', 'AskForSupply', 'GoGetSupply', 'UnloadFromTransport', 'UnloadAtPosition', 'UnloadSelf', 'LoadIntoTransport', 'Load', 'LoadUnit', 'AIDefend', 'AIAttack', 'AIStop']"
"Descriptor_OrderAvailability_Mi_8TV_SOV";"['Stop', 'Move', 'FollowFormation', 'Attack', 'MoveAndAttack', 'Spread', 'Shoot', 'ShootOnPosition', 'ShootOnPositionWithoutCorrection', 'Land', 'GoUp', 'GoDown', 'ChangeAltitude', 'AskForSupply', 'GoGetSupply', 'UnloadFromTransport', 'UnloadAtPosition', 'UnloadSelf', 'LoadIntoTransport', 'Load', 'LoadUnit', 'AIDefend', 'AIAttack', 'AIStop']"
"Descriptor_OrderAvailability_Mi_8TV_s57_16_SOV";"['Stop', 'Move', 'FollowFormation', 'Attack', 'MoveAndAttack', 'Spread', 'Shoot', 'ShootOnPosition', 'ShootOnPositionWithoutCorrection', 'Land', 'GoUp', 'GoDown', 'ChangeAltitude', 'AskForSupply', 'GoGetSupply', 'UnloadFromTransport', 'UnloadAtPosition', 'UnloadSelf', 'LoadIntoTransport', 'Load', 'LoadUnit', 'AIDefend', 'AIAttack', 'AIStop']"
"Descriptor_OrderAvailability_Mi_8TV_s57_32_DDR";"['Stop', 'Move', 'FollowFormation', 'Attack', 'MoveAndAttack', 'Spread', 'Shoot', 'ShootOnPosition', 'ShootOnPositionWithoutCorrection', 'Land', 'GoUp', 'GoDown', 'ChangeAltitude', 'AskForSupply', 'GoGetSupply', 'UnloadFromTransport', 'UnloadAtPosition', 'UnloadSelf', 'LoadIntoTransport', 'Load', 'LoadUnit', 'AIDefend', 'AIAttack', 'AIStop']"
"Descriptor_OrderAvailability_Mi_8TV_s57_32_SOV";"['Stop', 'Move', 'FollowFormation', 'Attack', 'MoveAndAttack', 'Spread', 'Shoot', 'ShootOnPosition', 'ShootOnPositionWithoutCorrection', 'Land', 'GoUp', 'GoDown', 'ChangeAltitude', 'AskForSupply', 'GoGetSupply', 'UnloadFromTransport', 'UnloadAtPosition', 'UnloadSelf', 'LoadIntoTransport', 'Load', 'LoadUnit', 'AIDefend', 'AIAttack', 'AIStop']"
"Descriptor_OrderAvailability_Mi_8TV_s80_SOV";"['Stop', 'Move', 'FollowFormation', 'Attack', 'MoveAndAttack', 'Spread', 'Shoot', 'ShootOnPosition', 'ShootOnPositionWithoutCorrection', 'Land', 'GoUp', 'GoDown', 'ChangeAltitude', 'AskForSupply', 'GoGetSupply', 'UnloadFromTransport', 'UnloadAtPosition', 'UnloadSelf', 'LoadIntoTransport', 'Load', 'LoadUnit', 'AIDefend', 'AIAttack', 'AIStop']"
"Descriptor_OrderAvailability_Mi_8TZ_SOV";"['Stop', 'Move', 'FollowFormation', 'Spread', 'Land', 'GoUp', 'GoDown', 'ChangeAltitude', 'SupplyUnit', 'AskForSupply', 'GoGetSupply', 'LoadIntoTransport', 'Load', 'AIStop']"
"Descriptor_OrderAvailability_Mi_8T_DDR";"['Stop', 'Move', 'FollowFormation', 'Attack', 'MoveAndAttack', 'Spread', 'Shoot', 'ShootOnPosition', 'ShootOnPositionWithoutCorrection', 'Land', 'GoUp', 'GoDown', 'ChangeAltitude', 'AskForSupply', 'GoGetSupply', 'UnloadFromTransport', 'UnloadAtPosition', 'UnloadSelf', 'LoadIntoTransport', 'Load', 'LoadUnit', 'AIDefend', 'AIAttack', 'AIStop']"
"Descriptor_OrderAvailability_Mi_8_supply_DDR";"['Stop', 'Move', 'FollowFormation', 'Spread', 'Land', 'GoUp', 'GoDown', 'ChangeAltitude', 'SupplyUnit', 'AskForSupply', 'GoGetSupply', 'LoadIntoTransport', 'Load', 'AIStop']"
"Descriptor_OrderAvailability_Mi_9_DDR";"['Stop', 'Move', 'FollowFormation', 'Spread', 'Land', 'GoUp', 'GoDown', 'ChangeAltitude', 'AskForSupply', 'GoGetSupply', 'LoadIntoTransport', 'Load', 'AIDefend', 'AIAttack', 'AIStop']"
"Descriptor_OrderAvailability_OH58C_Scout_US";"['Stop', 'Move', 'FollowFormation', 'Attack', 'MoveAndAttack', 'Spread', 'Shoot', 'ShootOnPosition', 'ShootOnPositionWithoutCorrection', 'Land', 'GoUp', 'GoDown', 'ChangeAltitude', 'AskForSupply', 'GoGetSupply', 'LoadIntoTransport', 'Load', 'AIDefend', 'AIAttack', 'AIStop']"
"Descriptor_OrderAvailability_OH58D_Kiowa_Warrior_US";"['Stop', 'Move', 'FollowFormation', 'Attack', 'SmartHoldFire', 'MoveAndAttack', 'Spread', 'Shoot', 'Land', 'GoUp', 'GoDown', 'ChangeAltitude', 'AskForSupply', 'GoGetSupply', 'LoadIntoTransport', 'Load', 'AIDefend', 'AIAttack', 'AIStop']"
"Descriptor_OrderAvailability_OH58_CS_US";"['Stop', 'Move', 'FollowFormation', 'Attack', 'MoveAndAttack', 'Spread', 'Shoot', 'Land', 'GoUp', 'GoDown', 'ChangeAltitude', 'AskForSupply', 'GoGetSupply', 'LoadIntoTransport', 'Load', 'AIDefend', 'AIAttack', 'AIStop']"
"Descriptor_OrderAvailability_UH1D_RFA";"['Stop', 'Sell', 'Move', 'FollowFormation', 'Attack', 'MoveAndAttack', 'Spread', 'Shoot', 'ShootOnPosition', 'ShootOnPositionWithoutCorrection', 'Land', 'GoUp', 'GoDown', 'ChangeAltitude', 'AskForSupply', 'GoGetSupply', 'UnloadFromTransport', 'UnloadAtPosition', 'UnloadSelf', 'LoadIntoTransport', 'Load', 'LoadUnit', 'AIDefend', 'AIAttack', 'AIStop']"
"Descriptor_OrderAvailability_UH1D_Supply_RFA";"['Stop', 'Move', 'FollowFormation', 'Spread', 'Land', 'GoUp', 'GoDown', 'ChangeAltitude', 'SupplyUnit', 'AskForSupply', 'GoGetSupply', 'LoadIntoTransport', 'Load', 'AIStop']"
"Descriptor_OrderAvailability_UH60A_Black_Hawk_US";"['Stop', 'Sell', 'Move', 'FollowFormation', 'Attack', 'MoveAndAttack', 'Spread', 'Shoot', 'ShootOnPosition', 'ShootOnPositionWithoutCorrection', 'Land', 'GoUp', 'GoDown', 'ChangeAltitude', 'AskForSupply', 'GoGetSupply', 'UnloadFromTransport', 'UnloadAtPosition', 'UnloadSelf', 'LoadIntoTransport', 'Load', 'LoadUnit', 'AIDefend', 'AIAttack', 'AIStop']"
"Descriptor_OrderAvailability_UH60A_CO_US";"['Stop', 'Move', 'FollowFormation', 'Attack', 'MoveAndAttack', 'Spread', 'Shoot', 'ShootOnPosition', 'ShootOnPositionWithoutCorrection', 'Land', 'GoUp', 'GoDown', 'ChangeAltitude', 'AskForSupply', 'GoGetSupply', 'LoadIntoTransport', 'Load', 'AIDefend', 'AIAttack', 'AIStop']"
"Descriptor_OrderAvailability_UH60A_Supply_US";"['Stop', 'Move', 'FollowFormation', 'Spread', 'Land', 'GoUp', 'GoDown', 'ChangeAltitude', 'SupplyUnit', 'AskForSupply', 'GoGetSupply', 'LoadIntoTransport', 'Load', 'AIStop']"
"Descriptor_OrderAvailability_A10_Thunderbolt_II_ATGM_US";"['Stop', 'Move', 'FollowFormation', 'Shoot', 'ShootOnPosition', 'ShootOnPositionWithoutCorrection', 'AirplanePatrol', 'AirplaneAttack', 'AirplaneMoveAndEngage', 'AirplaneTakeOff', 'AirplaneEvacuate', 'AirplaneShoot', 'AIAiplaneAutoManage', 'AIStop']"
"Descriptor_OrderAvailability_A10_Thunderbolt_II_US";"['Stop', 'Move', 'FollowFormation', 'Shoot', 'ShootOnPosition', 'ShootOnPositionWithoutCorrection', 'AirplanePatrol', 'AirplaneAttack', 'AirplaneMoveAndEngage', 'AirplaneTakeOff', 'AirplaneEvacuate', 'AirplaneShoot', 'AIAiplaneAutoManage', 'AIStop']"
"Descriptor_OrderAvailability_Alpha_Jet_A_clu_RFA";"['Stop', 'Move', 'FollowFormation', 'Shoot', 'ShootOnPosition', 'ShootOnPositionWithoutCorrection', 'AirplanePatrol', 'AirplaneAttack', 'AirplaneMoveAndEngage', 'AirplaneTakeOff', 'AirplaneEvacuate', 'AirplaneShoot', 'AIAiplaneAutoManage', 'AIStop']"
"Descriptor_OrderAvailability_Alpha_Jet_A_he_RFA";"['Stop', 'Move', 'FollowFormation', 'Shoot', 'ShootOnPosition', 'ShootOnPositionWithoutCorrection', 'AirplanePatrol', 'AirplaneAttack', 'AirplaneMoveAndEngage', 'AirplaneTakeOff', 'AirplaneEvacuate', 'AirplaneShoot', 'AIAiplaneAutoManage', 'AIStop']"
"Descriptor_OrderAvailability_Alpha_Jet_A_nplm_RFA";"['Stop', 'Move', 'FollowFormation', 'Shoot', 'ShootOnPosition', 'ShootOnPositionWithoutCorrection', 'AirplanePatrol', 'AirplaneAttack', 'AirplaneMoveAndEngage', 'AirplaneTakeOff', 'AirplaneEvacuate', 'AirplaneShoot', 'AIAiplaneAutoManage', 'AIStop']"
"Descriptor_OrderAvailability_Alpha_Jet_A_rkt_RFA";"['Stop', 'Move', 'FollowFormation', 'Shoot', 'ShootOnPosition', 'ShootOnPositionWithoutCorrection', 'AirplanePatrol', 'AirplaneAttack', 'AirplaneMoveAndEngage', 'AirplaneTakeOff', 'AirplaneEvacuate', 'AirplaneShoot', 'AIAiplaneAutoManage', 'AIStop']"
"Descriptor_OrderAvailability_EF111_Raven";"['Stop', 'Move', 'FollowFormation', 'Shoot', 'AirplanePatrol', 'AirplaneAttack', 'AirplaneMoveAndEngage', 'AirplaneTakeOff', 'AirplaneEvacuate', 'AirplaneShoot', 'AIAiplaneAutoManage', 'AIStop']"
"Descriptor_OrderAvailability_F104G_Starfighter_AT_RFA";"['Stop', 'Move', 'FollowFormation', 'Shoot', 'AirplanePatrol', 'AirplaneAttack', 'AirplaneMoveAndEngage', 'AirplaneTakeOff', 'AirplaneEvacuate', 'AirplaneShoot', 'AIAiplaneAutoManage', 'AIStop']"
"Descriptor_OrderAvailability_F104G_Starfighter_HE_RFA";"['Stop', 'Move', 'FollowFormation', 'Shoot', 'ShootOnPosition', 'ShootOnPositionWithoutCorrection', 'AirplanePatrol', 'AirplaneAttack', 'AirplaneMoveAndEngage', 'AirplaneTakeOff', 'AirplaneEvacuate', 'AirplaneShoot', 'AIAiplaneAutoManage', 'AIStop']"
"Descriptor_OrderAvailability_F104G_Starfighter_RFA";"['Stop', 'Move', 'FollowFormation', 'Shoot', 'AirplanePatrol', 'AirplaneAttack', 'AirplaneMoveAndEngage', 'AirplaneTakeOff', 'AirplaneEvacuate', 'AirplaneShoot', 'AIAiplaneAutoManage', 'AIStop']"
"Descriptor_OrderAvailability_F111E_Aardvark_CBU_US";"['Stop', 'Move', 'FollowFormation', 'Shoot', 'ShootOnPosition', 'ShootOnPositionWithoutCorrection', 'AirplanePatrol', 'AirplaneAttack', 'AirplaneMoveAndEngage', 'AirplaneTakeOff', 'AirplaneEvacuate', 'AirplaneShoot', 'AIAiplaneAutoManage', 'AIStop']"
"Descriptor_OrderAvailability_F111E_Aardvark_US";"['Stop', 'Move', 'FollowFormation', 'Shoot', 'ShootOnPosition', 'ShootOnPositionWithoutCorrection', 'AirplanePatrol', 'AirplaneAttack', 'AirplaneMoveAndEngage', 'AirplaneTakeOff', 'AirplaneEvacuate', 'AirplaneShoot', 'AIAiplaneAutoManage', 'AIStop']"
"Descriptor_OrderAvailability_F111E_Aardvark_napalm_US";"['Stop', 'Move', 'FollowFormation', 'Shoot', 'ShootOnPosition', 'ShootOnPositionWithoutCorrection', 'AirplanePatrol', 'AirplaneAttack', 'AirplaneMoveAndEngage', 'AirplaneTakeOff', 'AirplaneEvacuate', 'AirplaneShoot', 'AIAiplaneAutoManage', 'AIStop']"
