Ammunition;Name;TypeCategoryName;Caliber;TraitsToken;Level;Arme;Puissance;ShotsBeforeMaxNoise;NbTirParSalves;TempsEntreDeuxTirs;TempsEntreDeuxSalves;PorteeMaximale;PorteeMinimale;PorteeMaximaleTBA;PorteeMinimaleTBA;PorteeMaximaleHA;PorteeMinimaleHA;AltitudeAPorteeMaximale;AltitudeAPorteeMinimale;AffecteParNombre;AngleDispersion;DispersionAtMaxRange;DispersionAtMinRange;RadiusSplashPhysicalDamages;PhysicalDamages;RadiusSplashSuppressDamages;SuppressDamages;RayonPinned;AllowSuppressDamageWhenNoImpact;TirIndirect;TirReflexe;InterdireTirReflexe;NoiseDissimulationMalus;BaseCriticModifier;EBaseHitValueModifier_Idling;EBaseHitValueModifier_Moving;MaxSuccessiveHitCount;TempsDeVisee;SupplyCost;CanShootOnPosition;CanShootWhileMoving;NbrProjectilesSimultanes;MissileDescriptor;SmokeDescriptor;FireDescriptor;CanHarmInfantry;CanHarmVehicles;CanHarmHelicopters;CanHarmAirplanes;CanHarmGuidedMissiles;IsHarmlessForAllies;PiercingWeapon;DamageTypeEvolutionOverRangeDescriptor;FlightTimeForSpeed;DistanceForSpeed
"Ammo_Bomb_CLU_RBK_500kg_x8";"CPFZEPTLPJ";"ODPPNIUOYS";"MITQEWDZRG";"['MOTION', 'cluster']";3;" TDamageTypeRTTI(Family='ap_missile' Index=9)";100.0;3;8;0.1;1.0;174.91166077738515;0.0;0.0;0.0;0.0;0.0;26.501766784452297;13.250883392226148;0;0.0;17.6678445229682;17.6678445229682;318.02120141342755;4.32;318.02120141342755;450.0;141.3427561837456;0;1;0;0;1.0;25;30;30;1;0.0;2000;1;1;1;;;"Descriptor_Fire_Incendie";1;1;1;1;1;0;1;;;
"Ammo_Bomb_CPU_123B";"PWINPJKEOO";"ODPPNIUOYS";"HNUVKSYCSV";"['MOTION', 'HE']";3;" TDamageTypeRTTI(Family='howz_bombe' Index=1)";40.0;3;1;0.1;1.0;174.91166077738515;0.0;0.0;0.0;0.0;0.0;26.501766784452297;13.250883392226148;0;0.0;17.6678445229682;17.6678445229682;88.33922261484099;15.0;106.00706713780919;660.0;106.00706713780919;0;1;0;0;1.0;25;100;100;1;0.0;250;1;1;1;;;"Descriptor_Fire_Incendie";1;1;1;1;1;0;0;;;
"Ammo_Bomb_CPU_123B_x2";"PWINPJKEOO";"ODPPNIUOYS";"HNUVKSYCSV";"['MOTION', 'HE']";3;" TDamageTypeRTTI(Family='howz_bombe' Index=1)";40.0;3;1;0.1;1.0;174.91166077738515;0.0;0.0;0.0;0.0;0.0;26.501766784452297;13.250883392226148;0;0.0;17.6678445229682;17.6678445229682;88.33922261484099;15.0;106.00706713780919;660.0;106.00706713780919;0;1;0;0;1.0;25;100;100;1;0.0;250;1;1;1;;;"Descriptor_Fire_Incendie";1;1;1;1;1;0;0;;;
"Ammo_Bomb_FAB_250kg";"OYYFYDYPYQ";"ODPPNIUOYS";"ILJNOBYSSL";"['MOTION', 'HE']";3;" TDamageTypeRTTI(Family='howz_bombe' Index=1)";100.0;3;1;0.1;1.0;174.91166077738515;0.0;0.0;0.0;0.0;0.0;26.501766784452297;13.250883392226148;0;0.0;17.6678445229682;17.6678445229682;88.33922261484099;7.5;88.33922261484099;330.0;141.3427561837456;0;1;0;0;1.0;25;30;30;1;0.0;250;1;1;1;;;"Descriptor_Fire_Incendie";1;1;1;1;1;0;0;;;
"Ammo_Bomb_FAB_250kg_x4";"OYYFYDYPYQ";"ODPPNIUOYS";"ILJNOBYSSL";"['MOTION', 'HE']";3;" TDamageTypeRTTI(Family='howz_bombe' Index=1)";100.0;3;4;0.1;1.0;174.91166077738515;0.0;0.0;0.0;0.0;0.0;26.501766784452297;13.250883392226148;0;0.0;17.6678445229682;17.6678445229682;88.33922261484099;7.5;88.33922261484099;330.0;141.3427561837456;0;1;0;0;1.0;25;30;30;1;0.0;1000;1;1;1;;;"Descriptor_Fire_Incendie";1;1;1;1;1;0;0;;;
"Ammo_Bomb_FAB_500kg";"FQCSEJATVQ";"ODPPNIUOYS";"MITQEWDZRG";"['MOTION', 'HE']";3;" TDamageTypeRTTI(Family='howz_bombe' Index=1)";100.0;3;1;0.1;1.0;174.91166077738515;0.0;0.0;0.0;0.0;0.0;26.501766784452297;13.250883392226148;0;0.0;17.6678445229682;17.6678445229682;88.33922261484099;15.0;106.00706713780919;660.0;141.3427561837456;0;1;0;0;1.0;25;30;30;1;0.0;250;1;1;1;;;"Descriptor_Fire_Incendie";1;1;1;1;1;0;0;;;
"Ammo_Bomb_FAB_500kg_x2";"FQCSEJATVQ";"ODPPNIUOYS";"MITQEWDZRG";"['MOTION', 'HE']";3;" TDamageTypeRTTI(Family='howz_bombe' Index=1)";100.0;3;2;0.1;1.0;174.91166077738515;0.0;0.0;0.0;0.0;0.0;26.501766784452297;13.250883392226148;0;0.0;17.6678445229682;17.6678445229682;88.33922261484099;15.0;106.00706713780919;660.0;141.3427561837456;0;1;0;0;1.0;25;30;30;1;0.0;500;1;1;1;;;"Descriptor_Fire_Incendie";1;1;1;1;1;0;0;;;
"Ammo_Bomb_FAB_500kg_x4";"FQCSEJATVQ";"ODPPNIUOYS";"MITQEWDZRG";"['MOTION', 'HE']";3;" TDamageTypeRTTI(Family='howz_bombe' Index=1)";100.0;3;4;0.1;1.0;174.91166077738515;0.0;0.0;0.0;0.0;0.0;26.501766784452297;13.250883392226148;0;0.0;17.6678445229682;17.6678445229682;88.33922261484099;15.0;106.00706713780919;660.0;141.3427561837456;0;1;0;0;1.0;25;30;30;1;0.0;1000;1;1;1;;;"Descriptor_Fire_Incendie";1;1;1;1;1;0;0;;;
"Ammo_Bomb_FAB_500kg_x6";"FQCSEJATVQ";"ODPPNIUOYS";"MITQEWDZRG";"['MOTION', 'HE']";3;" TDamageTypeRTTI(Family='howz_bombe' Index=1)";100.0;3;6;0.1;1.0;174.91166077738515;0.0;0.0;0.0;0.0;0.0;26.501766784452297;13.250883392226148;0;0.0;17.6678445229682;17.6678445229682;88.33922261484099;15.0;106.00706713780919;660.0;141.3427561837456;0;1;0;0;1.0;25;30;30;1;0.0;1500;1;1;1;;;"Descriptor_Fire_Incendie";1;1;1;1;1;0;0;;;
"Ammo_Bomb_FAB_500kg_x8";"FQCSEJATVQ";"ODPPNIUOYS";"MITQEWDZRG";"['MOTION', 'HE']";3;" TDamageTypeRTTI(Family='howz_bombe' Index=1)";100.0;3;8;0.1;1.0;174.91166077738515;0.0;0.0;0.0;0.0;0.0;26.501766784452297;13.250883392226148;0;0.0;17.6678445229682;17.6678445229682;88.33922261484099;15.0;106.00706713780919;660.0;141.3427561837456;0;1;0;0;1.0;25;30;30;1;0.0;2000;1;1;1;;;"Descriptor_Fire_Incendie";1;1;1;1;1;0;0;;;
"Ammo_Bomb_GBU_10";"QBAUFFKAOD";"ODPPNIUOYS";"ELWYBLDDGT";"['MOTION', 'HE']";3;" TDamageTypeRTTI(Family='howz_bombe' Index=1)";40.0;3;1;0.1;1.0;174.91166077738515;0.0;0.0;0.0;0.0;0.0;26.501766784452297;13.250883392226148;0;0.0;17.6678445229682;17.6678445229682;79.50530035335689;13.5;95.40636042402828;594.0;106.00706713780919;0;1;0;0;1.0;25;100;100;1;0.0;250;1;1;1;;;"Descriptor_Fire_Incendie";1;1;1;1;1;0;0;;;
"Ammo_Bomb_GBU_12";"FLAXNEBGVH";"ODPPNIUOYS";"HNUVKSYCSV";"['MOTION', 'HE']";3;" TDamageTypeRTTI(Family='howz_bombe' Index=1)";40.0;3;1;0.1;1.0;174.91166077738515;0.0;0.0;0.0;0.0;0.0;26.501766784452297;13.250883392226148;0;0.0;17.6678445229682;17.6678445229682;88.33922261484099;7.5;88.33922261484099;330.0;106.00706713780919;0;1;0;0;1.0;25;100;100;1;0.0;250;1;1;1;;;"Descriptor_Fire_Incendie";1;1;1;1;1;0;0;;;
"Ammo_Bomb_GBU_24_x2";"YASKUWIHQT";"ODPPNIUOYS";"IXLULHWLKB";"['MOTION', 'HE']";3;" TDamageTypeRTTI(Family='howz_bombe' Index=1)";40.0;3;1;0.1;1.0;174.91166077738515;0.0;0.0;0.0;0.0;0.0;26.501766784452297;13.250883392226148;0;0.0;17.6678445229682;17.6678445229682;163.6042402826855;27.75;196.113074204947;1221.0;106.00706713780919;0;1;0;0;1.0;25;100;100;1;0.0;250;1;1;1;;;"Descriptor_Fire_Incendie";1;1;1;1;1;0;0;;;
"Ammo_Bomb_GBU_49";"RCLLSDKAOD";"ODPPNIUOYS";"HNUVKSYCSV";"['MOTION', 'HE']";3;" TDamageTypeRTTI(Family='howz_bombe' Index=1)";40.0;3;1;0.1;1.0;174.91166077738515;0.0;0.0;0.0;0.0;0.0;26.501766784452297;13.250883392226148;0;0.0;17.6678445229682;17.6678445229682;88.33922261484099;7.5;88.33922261484099;330.0;106.00706713780919;0;1;0;0;1.0;25;100;100;1;0.0;250;1;1;1;;;"Descriptor_Fire_Incendie";1;1;1;1;1;0;0;;;
"Ammo_Bomb_GBU_58";"CEEEUSSSHA";"ODPPNIUOYS";"BIYTBBMJOZ";"['MOTION', 'HE']";3;" TDamageTypeRTTI(Family='howz_bombe' Index=1)";40.0;3;1;0.1;1.0;174.91166077738515;0.0;0.0;0.0;0.0;0.0;26.501766784452297;13.250883392226148;0;0.0;17.6678445229682;17.6678445229682;32.50883392226149;5.49;38.869257950530034;242.0;106.00706713780919;0;1;0;0;1.0;25;0.0;0.0;1;0.0;250;1;1;1;;;"Descriptor_Fire_Incendie";1;1;1;1;1;0;0;;;
"Ammo_Bomb_M117_340kg";"BOOYJEAAUE";"ODPPNIUOYS";"WTWQGHMKWC";"['MOTION', 'HE']";3;" TDamageTypeRTTI(Family='howz_bombe' Index=1)";40.0;3;1;0.1;1.0;174.91166077738515;0.0;0.0;0.0;0.0;0.0;26.501766784452297;13.250883392226148;0;0.0;17.6678445229682;17.6678445229682;60.07067137809187;10.2;72.08480565371025;449.0;106.00706713780919;0;1;0;0;1.0;25;30;30;1;0.0;250;1;1;1;;;"Descriptor_Fire_Incendie";1;1;1;1;1;0;0;;;
"Ammo_Bomb_M117_340kg_x10";"BOOYJEAAUE";"ODPPNIUOYS";"HFYMGWDAEP";"['MOTION', 'HE']";3;" TDamageTypeRTTI(Family='howz_bombe' Index=1)";40.0;3;10;0.1;1.0;174.91166077738515;0.0;0.0;0.0;0.0;0.0;26.501766784452297;13.250883392226148;0;0.0;17.6678445229682;17.6678445229682;60.07067137809187;10.2;72.08480565371025;449.0;106.00706713780919;0;1;0;0;1.0;25;30;30;1;0.0;2500;1;1;1;;;"Descriptor_Fire_Incendie";1;1;1;1;1;0;0;;;
"Ammo_Bomb_M117_340kg_x12";"BOOYJEAAUE";"ODPPNIUOYS";"WTWQGHMKWC";"['MOTION', 'HE']";3;" TDamageTypeRTTI(Family='howz_bombe' Index=1)";40.0;3;12;0.1;1.0;174.91166077738515;0.0;0.0;0.0;0.0;0.0;26.501766784452297;13.250883392226148;0;0.0;17.6678445229682;17.6678445229682;60.07067137809187;10.2;72.08480565371025;449.0;106.00706713780919;0;1;0;0;1.0;25;30;30;1;0.0;3000;1;1;1;;;"Descriptor_Fire_Incendie";1;1;1;1;1;0;0;;;
"Ammo_Bomb_M117_340kg_x3";"BOOYJEAAUE";"ODPPNIUOYS";"CDOLIAWUEG";"['MOTION', 'HE']";3;" TDamageTypeRTTI(Family='howz_bombe' Index=1)";40.0;3;3;0.1;1.0;174.91166077738515;0.0;0.0;0.0;0.0;0.0;26.501766784452297;13.250883392226148;0;0.0;17.6678445229682;17.6678445229682;60.07067137809187;10.2;72.08480565371025;449.0;106.00706713780919;0;1;0;0;1.0;25;30;30;1;0.0;750;1;1;1;;;"Descriptor_Fire_Incendie";1;1;1;1;1;0;0;;;
"Ammo_Bomb_Matra_250kg_x5";"JWNCQZTDRN";"ODPPNIUOYS";"AJWXIFAQSE";"['MOTION', 'HE']";3;" TDamageTypeRTTI(Family='howz_bombe' Index=1)";40.0;3;5;0.1;1.0;174.91166077738515;0.0;0.0;0.0;0.0;0.0;26.501766784452297;13.250883392226148;0;0.0;17.6678445229682;17.6678445229682;88.33922261484099;7.5;88.33922261484099;330.0;106.00706713780919;0;1;0;0;1.0;25;30;30;1;0.0;1250;1;1;1;;;"Descriptor_Fire_Incendie";1;1;1;1;1;0;0;;;
"Ammo_Bomb_Mk18_RET_513kg_x6";"WEVWTUMRXP";"ODPPNIUOYS";"HNUVKSYCSV";"['MOTION', 'HE']";3;" TDamageTypeRTTI(Family='howz_bombe' Index=1)";40.0;3;1;0.1;1.0;174.91166077738515;0.0;0.0;0.0;0.0;0.0;26.501766784452297;13.250883392226148;0;0.0;17.6678445229682;17.6678445229682;88.33922261484099;15.0;106.00706713780919;660.0;106.00706713780919;0;1;0;0;1.0;25;30;30;1;0.0;250;1;1;1;;;"Descriptor_Fire_Incendie";1;1;1;1;1;0;0;;;
"Ammo_Bomb_Mk77_340kg_Napalm";"GOZTBGYTSL";"ODPPNIUOYS";"WTWQGHMKWC";"['MOTION', 'HE']";3;" TDamageTypeRTTI(Family='howz_bombe' Index=1)";100.0;3;1;0.1;1.0;174.91166077738515;0.0;0.0;0.0;0.0;0.0;26.501766784452297;13.250883392226148;0;0.0;17.6678445229682;17.6678445229682;32.50883392226149;5.49;38.869257950530034;242.0;141.3427561837456;0;1;0;0;1.0;25;30;30;1;0.0;250;1;1;1;;;"Descriptor_Fire_Incendie";1;1;1;1;1;0;0;;;
"Ammo_Bomb_Mk77_340kg_Napalm_x2";"GOZTBGYTSL";"ODPPNIUOYS";"WTWQGHMKWC";"['MOTION', 'napalm']";3;" TDamageTypeRTTI(Family='he' Index=1)";100.0;3;2;0.1;1.0;174.91166077738515;0.0;0.0;0.0;0.0;0.0;26.501766784452297;13.250883392226148;0;0.0;17.6678445229682;17.6678445229682;120.14134275618375;8.16;24.02826855123675;449.0;141.3427561837456;0;1;0;0;1.0;25;30;30;1;0.0;1360;1;1;1;;;"Descriptor_Fire_NapalmMoyen";1;1;1;1;1;0;0;;;
"Ammo_Bomb_Mk77_340kg_Napalm_x4";"GOZTBGYTSL";"ODPPNIUOYS";"WTWQGHMKWC";"['MOTION', 'napalm']";3;" TDamageTypeRTTI(Family='he' Index=1)";100.0;3;4;0.1;1.0;174.91166077738515;0.0;0.0;0.0;0.0;0.0;26.501766784452297;13.250883392226148;0;0.0;17.6678445229682;17.6678445229682;120.14134275618375;8.16;24.02826855123675;449.0;141.3427561837456;0;1;0;0;1.0;25;30;30;1;0.0;2720;1;1;1;;;"Descriptor_Fire_NapalmMoyen";1;1;1;1;1;0;0;;;
"Ammo_Bomb_Mk77_340kg_Napalm_x6";"GOZTBGYTSL";"ODPPNIUOYS";"WTWQGHMKWC";"['MOTION', 'napalm']";3;" TDamageTypeRTTI(Family='he' Index=1)";100.0;3;6;0.1;1.0;174.91166077738515;0.0;0.0;0.0;0.0;0.0;26.501766784452297;13.250883392226148;0;0.0;17.6678445229682;17.6678445229682;120.14134275618375;8.16;24.02826855123675;449.0;141.3427561837456;0;1;0;0;1.0;25;30;30;1;0.0;4080;1;1;1;;;"Descriptor_Fire_NapalmMoyen";1;1;1;1;1;0;0;;;
"Ammo_Bomb_Mk81_119kg";"PZKMCADNSZ";"ODPPNIUOYS";"BIYTBBMJOZ";"['MOTION', 'HE']";3;" TDamageTypeRTTI(Family='howz_bombe' Index=1)";40.0;3;1;0.1;1.0;174.91166077738515;0.0;0.0;0.0;0.0;0.0;26.501766784452297;13.250883392226148;0;0.0;17.6678445229682;17.6678445229682;32.50883392226149;5.49;38.869257950530034;242.0;106.00706713780919;0;1;0;0;1.0;25;0.0;0.0;1;0.0;250;1;1;1;;;"Descriptor_Fire_Incendie";1;1;1;1;1;0;0;;;
"Ammo_Bomb_Mk81_119kg_x4";"PZKMCADNSZ";"ODPPNIUOYS";"RIXCQEWRSL";"['MOTION', 'HE']";3;" TDamageTypeRTTI(Family='howz_bombe' Index=1)";40.0;3;4;0.1;1.0;174.91166077738515;0.0;0.0;0.0;0.0;0.0;26.501766784452297;13.250883392226148;0;0.0;17.6678445229682;17.6678445229682;21.20141342756184;3.6;25.441696113074205;158.0;106.00706713780919;0;1;0;0;1.0;25;30;30;1;0.0;1000;1;1;1;;;"Descriptor_Fire_Incendie";1;1;1;1;1;0;0;;;
"Ammo_Bomb_Mk82_250kg";"JWNCQZTDRN";"ODPPNIUOYS";"HNUVKSYCSV";"['MOTION', 'HE']";3;" TDamageTypeRTTI(Family='howz_bombe' Index=1)";40.0;3;1;0.1;1.0;174.91166077738515;0.0;0.0;0.0;0.0;0.0;26.501766784452297;13.250883392226148;0;0.0;17.6678445229682;17.6678445229682;88.33922261484099;7.5;88.33922261484099;330.0;106.00706713780919;0;1;0;0;1.0;25;30;30;1;0.0;250;1;1;1;;;"Descriptor_Fire_Incendie";1;1;1;1;1;0;0;;;
"Ammo_Bomb_Mk82_250kg_x12";"JWNCQZTDRN";"ODPPNIUOYS";"HNUVKSYCSV";"['MOTION', 'HE']";3;" TDamageTypeRTTI(Family='howz_bombe' Index=1)";40.0;3;12;0.1;1.0;174.91166077738515;0.0;0.0;0.0;0.0;0.0;26.501766784452297;13.250883392226148;0;0.0;17.6678445229682;17.6678445229682;88.33922261484099;7.5;88.33922261484099;330.0;106.00706713780919;0;1;0;0;1.0;25;30;30;1;0.0;3000;1;1;1;;;"Descriptor_Fire_Incendie";1;1;1;1;1;0;0;;;
"Ammo_Bomb_Mk82_250kg_x2";"JWNCQZTDRN";"ODPPNIUOYS";"HNUVKSYCSV";"['MOTION', 'HE']";3;" TDamageTypeRTTI(Family='howz_bombe' Index=1)";40.0;3;2;0.1;1.0;174.91166077738515;0.0;0.0;0.0;0.0;0.0;26.501766784452297;13.250883392226148;0;0.0;17.6678445229682;17.6678445229682;88.33922261484099;7.5;88.33922261484099;330.0;106.00706713780919;0;1;0;0;1.0;25;30;30;1;0.0;500;1;1;1;;;"Descriptor_Fire_Incendie";1;1;1;1;1;0;0;;;
"Ammo_Bomb_Mk82_250kg_x4";"JWNCQZTDRN";"ODPPNIUOYS";"HNUVKSYCSV";"['MOTION', 'HE']";3;" TDamageTypeRTTI(Family='howz_bombe' Index=1)";40.0;3;4;0.1;1.0;174.91166077738515;0.0;0.0;0.0;0.0;0.0;26.501766784452297;13.250883392226148;0;0.0;17.6678445229682;17.6678445229682;88.33922261484099;7.5;88.33922261484099;330.0;106.00706713780919;0;1;0;0;1.0;25;30;30;1;0.0;1000;1;1;1;;;"Descriptor_Fire_Incendie";1;1;1;1;1;0;0;;;
"Ammo_Bomb_Mk82_250kg_x6";"JWNCQZTDRN";"ODPPNIUOYS";"HNUVKSYCSV";"['MOTION', 'HE']";3;" TDamageTypeRTTI(Family='howz_bombe' Index=1)";40.0;3;6;0.1;1.0;174.91166077738515;0.0;0.0;0.0;0.0;0.0;26.501766784452297;13.250883392226148;0;0.0;17.6678445229682;17.6678445229682;88.33922261484099;7.5;88.33922261484099;330.0;106.00706713780919;0;1;0;0;1.0;25;30;30;1;0.0;1500;1;1;1;;;"Descriptor_Fire_Incendie";1;1;1;1;1;0;0;;;
"Ammo_Bomb_Mk82_250kg_x8";"JWNCQZTDRN";"ODPPNIUOYS";"HNUVKSYCSV";"['MOTION', 'HE']";3;" TDamageTypeRTTI(Family='howz_bombe' Index=1)";40.0;3;8;0.1;1.0;174.91166077738515;0.0;0.0;0.0;0.0;0.0;26.501766784452297;13.250883392226148;0;0.0;17.6678445229682;17.6678445229682;88.33922261484099;7.5;88.33922261484099;330.0;106.00706713780919;0;1;0;0;1.0;25;30;30;1;0.0;2000;1;1;1;;;"Descriptor_Fire_Incendie";1;1;1;1;1;0;0;;;
"Ammo_Bomb_Mk83_450kg";"RNVOGKYKCA";"ODPPNIUOYS";"HNUVKSYCSV";"['MOTION', 'HE']";3;" TDamageTypeRTTI(Family='howz_bombe' Index=1)";40.0;3;1;0.1;1.0;174.91166077738515;0.0;0.0;0.0;0.0;0.0;26.501766784452297;13.250883392226148;0;0.0;17.6678445229682;17.6678445229682;79.50530035335689;13.5;95.40636042402828;594.0;106.00706713780919;0;1;0;0;1.0;25;30;30;1;0.0;250;1;1;1;;;"Descriptor_Fire_Incendie";1;1;1;1;1;0;0;;;
"Ammo_Bomb_Mk83_450kg_x2";"RNVOGKYKCA";"ODPPNIUOYS";"QCJWGAQXTI";"['MOTION', 'HE']";3;" TDamageTypeRTTI(Family='howz_bombe' Index=1)";40.0;3;2;0.1;1.0;174.91166077738515;0.0;0.0;0.0;0.0;0.0;26.501766784452297;13.250883392226148;0;0.0;17.6678445229682;17.6678445229682;79.50530035335689;13.5;95.40636042402828;594.0;106.00706713780919;0;1;0;0;1.0;25;30;30;1;0.0;500;1;1;1;;;"Descriptor_Fire_Incendie";1;1;1;1;1;0;0;;;
"Ammo_Bomb_Mk83_450kg_x3";"RNVOGKYKCA";"ODPPNIUOYS";"INAJNLUUID";"['MOTION', 'HE']";3;" TDamageTypeRTTI(Family='howz_bombe' Index=1)";40.0;3;3;0.1;1.0;174.91166077738515;0.0;0.0;0.0;0.0;0.0;26.501766784452297;13.250883392226148;0;0.0;17.6678445229682;17.6678445229682;79.50530035335689;13.5;95.40636042402828;594.0;106.00706713780919;0;1;0;0;1.0;25;30;30;1;0.0;750;1;1;1;;;"Descriptor_Fire_Incendie";1;1;1;1;1;0;0;;;
"Ammo_Bomb_Mk83_450kg_x4";"RNVOGKYKCA";"ODPPNIUOYS";"QCJWGAQXTI";"['MOTION', 'HE']";3;" TDamageTypeRTTI(Family='howz_bombe' Index=1)";40.0;3;4;0.1;1.0;174.91166077738515;0.0;0.0;0.0;0.0;0.0;26.501766784452297;13.250883392226148;0;0.0;17.6678445229682;17.6678445229682;79.50530035335689;13.5;95.40636042402828;594.0;106.00706713780919;0;1;0;0;1.0;25;30;30;1;0.0;1000;1;1;1;;;"Descriptor_Fire_Incendie";1;1;1;1;1;0;0;;;
"Ammo_Bomb_Mk83_450kg_x5";"RNVOGKYKCA";"ODPPNIUOYS";"QCJWGAQXTI";"['MOTION', 'HE']";3;" TDamageTypeRTTI(Family='howz_bombe' Index=1)";40.0;3;5;0.1;1.0;174.91166077738515;0.0;0.0;0.0;0.0;0.0;26.501766784452297;13.250883392226148;0;0.0;17.6678445229682;17.6678445229682;79.50530035335689;13.5;95.40636042402828;594.0;106.00706713780919;0;1;0;0;1.0;25;30;30;1;0.0;1250;1;1;1;;;"Descriptor_Fire_Incendie";1;1;1;1;1;0;0;;;
"Ammo_Bomb_Mk83_450kg_x8";"RNVOGKYKCA";"ODPPNIUOYS";"QCJWGAQXTI";"['MOTION', 'HE']";3;" TDamageTypeRTTI(Family='howz_bombe' Index=1)";40.0;3;8;0.1;1.0;174.91166077738515;0.0;0.0;0.0;0.0;0.0;26.501766784452297;13.250883392226148;0;0.0;17.6678445229682;17.6678445229682;79.50530035335689;13.5;95.40636042402828;594.0;106.00706713780919;0;1;0;0;1.0;25;30;30;1;0.0;2000;1;1;1;;;"Descriptor_Fire_Incendie";1;1;1;1;1;0;0;;;
"Ammo_Bomb_Mk84_1000kg";"GROFRZQDYG";"ODPPNIUOYS";"GVHMBGXPWT";"['MOTION', 'HE']";3;" TDamageTypeRTTI(Family='howz_bombe' Index=1)";100.0;3;1;0.1;1.0;174.91166077738515;0.0;0.0;0.0;0.0;0.0;26.501766784452297;13.250883392226148;0;0.0;17.6678445229682;17.6678445229682;70.6713780918728;24.0;70.6713780918728;1320.0;141.3427561837456;1;1;0;0;1.0;25;25;25;1;0.0;250;1;1;1;;;"Descriptor_Fire_Incendie";1;1;1;1;1;0;0;;;
"Ammo_Bomb_ZB500_500kg_Napalm_x2";"MAXIVWGAZW";"ODPPNIUOYS";"WTWQGHMKWC";"['MOTION', 'napalm']";3;" TDamageTypeRTTI(Family='he' Index=1)";100.0;3;2;0.1;1.0;174.91166077738515;0.0;0.0;0.0;0.0;0.0;26.501766784452297;13.250883392226148;0;0.0;17.6678445229682;17.6678445229682;176.67844522968198;12.0;35.3356890459364;660.0;141.3427561837456;0;1;0;0;1.0;25;30;30;1;0.0;2000;1;1;1;;;"Descriptor_Fire_NapalmMoyen";1;1;1;1;1;0;0;;;
"Ammo_Bomb_ZB500_500kg_Napalm_x4";"MAXIVWGAZW";"ODPPNIUOYS";"RSAXWVPHWX";"['MOTION', 'napalm']";3;" TDamageTypeRTTI(Family='he' Index=1)";100.0;3;4;0.1;1.0;174.91166077738515;0.0;0.0;0.0;0.0;0.0;26.501766784452297;13.250883392226148;0;0.0;17.6678445229682;17.6678445229682;176.67844522968198;12.0;35.3356890459364;660.0;141.3427561837456;0;1;0;0;1.0;25;30;30;1;0.0;4000;1;1;1;;;"Descriptor_Fire_NapalmMoyen";1;1;1;1;1;0;0;;;
"Ammo_Bomb_ZB500_500kg_Napalm_x6";"MAXIVWGAZW";"ODPPNIUOYS";"UKNBLNMFMA";"['MOTION', 'napalm']";3;" TDamageTypeRTTI(Family='he' Index=1)";100.0;3;6;0.1;1.0;174.91166077738515;0.0;0.0;0.0;0.0;0.0;26.501766784452297;13.250883392226148;0;0.0;17.6678445229682;17.6678445229682;176.67844522968198;12.0;35.3356890459364;660.0;141.3427561837456;0;1;0;0;1.0;25;30;30;1;0.0;6000;1;1;1;;;"Descriptor_Fire_NapalmMoyen";1;1;1;1;1;0;0;;;
"Ammo_Canon_AP_100mm_2A29_Rapira";"IUZMRUMOPY";"FIQMEQMUTK";"EOFGRIGVYK";"['MOTION', 'HE', 'KINETIC']";3;" TDamageTypeRTTI(Family='ap' Index=27)";100.0;2;1;1.0;6.0;2120.141342756184;35.3356890459364;0.0;0.0;0.0;0.0;12.36749116607774;6.18374558303887;0;0.0;8.8339222614841;;0.35335689045936397;1.0;0.35335689045936397;1.0;141.3427561837456;0;0;1;0;2.2;0;60;0;5;3.0;270;0;1;1;;;;1;1;1;1;1;1;1;"DamageTypeEvolutionOverRangeDescriptor_AP1_1Km";1.1;2296.819787985866
"Ammo_Canon_AP_100mm_D10T_early";"JSGOCUPBIT";"FIQMEQMUTK";"EOFGRIGVYK";"['MOTION', 'HE', 'KINETIC']";3;" TDamageTypeRTTI(Family='ap' Index=25)";100.0;2;1;1.0;6.0;1944.8763250883394;35.3356890459364;0.0;0.0;0.0;0.0;12.36749116607774;6.18374558303887;0;0.0;8.8339222614841;;0.35335689045936397;1.0;0.35335689045936397;1.0;141.3427561837456;0;0;1;0;2.2;0;30;10;5;3.0;250;0;1;1;;;;1;1;1;1;1;1;1;"DamageTypeEvolutionOverRangeDescriptor_AP1_1Km";1.1;2296.819787985866
"Ammo_Canon_AP_100mm_D10T_late";"JSGOCUPBIT";"FIQMEQMUTK";"EOFGRIGVYK";"['MOTION', 'HE', 'KINETIC']";3;" TDamageTypeRTTI(Family='ap' Index=26)";100.0;2;1;1.0;6.0;2120.141342756184;35.3356890459364;0.0;0.0;0.0;0.0;12.36749116607774;6.18374558303887;0;0.0;8.8339222614841;;0.35335689045936397;1.0;0.35335689045936397;1.0;141.3427561837456;0;0;1;0;2.2;0;50;15;5;3.0;260;0;1;1;;;;1;1;1;1;1;1;1;"DamageTypeEvolutionOverRangeDescriptor_AP1_1Km";1.1;2296.819787985866
